depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,24,33,24,33,24,33,0.000291,0.0091399,0,24,14,5,5
1,2,1,24,33,24,33,24,33,0.0003924,0.0086082,0,24,14,5,5
2,2,0,22,30.5,19,25,25,27,0.0004456,0.0127313,0,22,12,4,4
3,4,0,20,27.75,16,19,25,25,0.0009462,0.0245159,0,20,11,3,3
4,8,0,18.25,25.375,14,14,25,25,0.0017675,0.0462873,0,18,10,3,3
5,16,0,15.9375,22.1875,11,11,22,22,0.0025451,0.0728824,0,15,8,2,2
6,32,0,13.2812,18.5625,8,8,20,20,0.0039939,0.127761,0,13,7,1,1
7,64,0,11.5469,16.0938,5,5,19,19,0.0059479,0.200562,0,11,6,1,1
8,114,0,10.614,14.807,3,3,22,22,0.0087642,0.328277,0,10,5,1,1
9,172,0,9.54651,13.4012,5,5,23,23,0.0111452,0.433046,0,9,4,0,0
10,178,0,8.13483,11.5281,3,3,18,18,0.0087772,0.385089,0,8,3,0,0
11,92,0,7.93478,11.2609,5,5,15,15,0.0044232,0.196019,0,7,3,0,0
12,140,19,7.91736,11.2231,3,3,15,15,0.0060312,0.262262,0,7,3,0,0
13,196,37,7.40252,10.4591,3,3,15,15,0.0070982,0.324132,0,7,3,0,0
14,262,19,7.31276,10.3045,3,3,13,13,0.0108232,0.482796,0,7,3,0,0
15,378,52,7.02147,9.89877,3,3,13,13,0.0134891,0.622198,0,7,3,0,0
16,532,55,6.8239,9.61216,3,3,13,13,0.0183852,0.88669,0,6,3,0,0
17,690,68,6.61415,9.31511,3,3,13,13,0.0225248,1.12257,0,6,2,0,0
18,844,80,6.35995,8.9555,3,3,13,13,0.0253979,1.33745,0,6,2,0,0
19,1066,124,6.12845,8.63482,3,3,13,13,0.0294408,1.60163,0,6,2,0,0
20,1352,174,5.91002,8.32598,3,3,13,13,0.0342756,1.94611,0,5,2,0,0
21,1662,235,5.74912,8.09741,3,3,13,13,0.0387967,2.27956,0,5,2,0,0
22,1930,301,5.65439,7.96869,3,3,13,13,0.0429093,2.5762,0,5,2,0,0
23,2136,314,5.53348,7.79199,3,3,13,13,0.0453955,2.81326,0,5,2,0,0
24,2276,364,5.47646,7.70921,3,3,13,13,0.0482623,2.94665,0,5,2,0,0
25,2408,389,5.40614,7.60674,3,3,12,12,0.0488823,3.07783,0,5,2,0,0
26,2656,434,5.28803,7.43204,3,3,9,9,0.0510681,3.3417,0,5,2,0,0
27,2552,418,5.22306,7.33458,3,3,9,9,0.0471655,3.14141,0,5,2,0,0
28,2368,423,5.11414,7.17121,3,3,9,9,0.0401978,2.81677,0,5,2,0,0
29,1946,375,5.04074,7.06111,3,3,9,9,0.030543,2.26501,0,5,2,0,0
30,1490,279,4.82494,6.73741,3,3,9,9,0.0206997,1.6612,0,4,1,0,0
31,1178,184,4.73239,6.59859,3,3,9,9,0.0161525,1.33628,0,4,1,0,0
32,1000,113,4.67531,6.51297,3,3,7,7,0.0136648,1.15842,0,4,1,0,0
33,832,61,4.5201,6.28016,3,3,7,7,0.0104904,0.96047,0,4,1,0,0
34,688,44,4.57453,6.3618,3,3,7,7,0.0090537,0.818072,0,4,1,0,0
35,594,30,4.40071,6.10106,3,3,7,7,0.0070344,0.678174,0,4,1,0,0
36,452,15,4.29062,5.93593,3,3,5,5,0.0050942,0.508741,0,4,1,0,0
37,322,6,4.18987,5.78481,3,3,5,5,0.0033115,0.352645,0,4,1,0,0
38,220,2,4.14679,5.72018,3,3,5,5,0.0022511,0.239156,0,4,1,0,0
39,136,1,4.02222,5.53333,3,3,5,5,0.001216,0.143507,0,4,1,0,0
40,80,1,4.06329,5.59494,3,3,5,5,0.000808,0.0932438,0,4,1,0,0
41,50,0,4,5.5,3,3,5,5,0.0004391,0.0521273,0,4,1,0,0
42,18,0,4.11111,5.66667,3,3,5,5,0.0001683,0.0176247,0,4,1,0,0
43,10,0,4,5.5,3,3,5,5,8.62e-05,0.0092393,0,4,1,0,0
44,4,0,3.5,4.75,3,3,5,5,1.53e-05,0.0031441,0,3,1,0,0
45,2,0,5,7,5,5,5,7,3.43e-05,0.0023452,0,5,2,0,0
46,2,0,4,5.5,3,3,5,7,1.51e-05,0.0018399,0,4,1,0,0
47,2,0,4,5.5,3,3,5,7,1.92e-05,0.0018174,0,4,1,0,0
48,2,0,5,7,5,5,5,7,3.11e-05,0.0023862,0,5,2,0,0
49,2,0,4,5.5,3,3,5,7,1.92e-05,0.0018477,0,4,1,0,0
50,2,0,3,4,3,3,3,4,0,0.0012788,0,3,1,0,0
