depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,13,17,13,17,13,17,0.0002092,0.0073985,0,13,4
1,2,1,6.5,17,13,17,13,17,0.0002445,0.0033223,0,13,4
2,2,0,11.5,30,10,13,13,13,0.0005257,0.005872,0,11,3
3,4,0,11.5,60,10,10,13,13,0.0009878,0.0125002,0,11,3
4,8,0,10.75,112,10,10,13,13,0.001978,0.0228814,0,10,3
5,16,0,9.25,192,7,7,13,13,0.0034277,0.0375902,0,9,2
6,26,0,8.15385,274,4,4,13,13,0.0041741,0.0466662,0,7,2
7,34,0,7.26471,318,4,4,13,13,0.003682,0.0450601,0,5,2
8,24,0,7.75,240,7,7,10,10,0.0020078,0.0261883,1,3,2
9,32,9,5.875,243,7,7,10,13,0.00129,0.0190238,1,2,2
10,44,9,6.38636,363,7,7,10,13,0.0022797,0.0300311,1,2,2
11,64,10,6.70313,554,7,7,10,13,0.0035318,0.046495,1,3,2
12,98,27,5.59184,707,7,7,10,13,0.0034208,0.0511045,1,2,2
13,136,19,6.57353,1153,7,7,10,13,0.0069496,0.0899545,1,3,2
14,204,43,5.92157,1557,7,7,10,13,0.007949,0.109723,1,2,2
15,278,48,6.08273,2178,4,4,10,10,0.010238,0.14679,1,2,2
16,240,36,6.1875,1912,4,4,10,10,0.0064664,0.112733,1,2,2
17,174,6,6.91379,1548,4,4,10,10,0.0057743,0.101041,1,2,2
18,158,3,6.92405,1407,4,4,10,10,0.0055135,0.08962,1,2,2
19,170,3,6.57647,1435,4,4,10,10,0.0059939,0.094108,2,2,1
20,122,1,6.37705,997,4,4,10,10,0.0038986,0.0654963,2,2,1
21,106,1,5.91509,801,4,4,10,10,0.0031268,0.0539106,2,2,1
22,60,0,5.95,456,4,4,10,10,0.001676,0.0311041,2,2,1
23,40,0,5.725,292,4,4,7,7,0.0010463,0.019556,2,2,1
24,22,0,5.90909,166,4,4,7,7,0.0005489,0.0115538,2,2,1
25,20,0,5.05,128,4,4,7,9,0.0004538,0.0089231,2,2,1
26,12,0,5.25,80,4,4,7,9,0.00026,0.0054293,2,2,1
27,8,0,5.125,52,4,4,7,7,0.0001686,0.0035001,2,2,1
28,6,0,4,30,4,4,4,5,0.000115,0.0022415,2,2,1
