depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,180,232,180,232,180,232,0.0091484,0.0551863,0,180,77,22,22
1,2,0,203,272.5,179,227,227,236,0.0248443,0.0962713,18,142,95,26,18
2,4,0,253.25,312.75,126,126,462,462,0.0648187,0.222904,35,154,127,62,48
3,8,0,276,337,107,107,578,578,0.116226,0.4153,46,150,146,79,44
4,16,0,292.062,353.688,84,84,599,622,0.261883,0.948177,54,160,157,88,45
5,32,1,292.839,353.581,89,89,692,692,0.513383,1.82273,56,156,159,91,47
6,62,4,284.483,340.741,44,44,726,791,1.1084,3.5601,52,177,154,90,55
7,116,4,240.152,286.929,15,15,606,763,1.72204,5.51235,50,144,127,73,44
8,224,23,213.209,254.498,8,8,635,785,2.71535,8.85416,42,133,110,62,39
9,402,42,188.214,224.136,12,12,573,573,3.96439,13.6466,37,116,94,51,31
10,720,82,167.094,199.451,4,4,547,547,5.85065,21.4628,32,104,81,42,26
11,1276,159,142.555,170.297,4,4,629,629,8.49062,31.9582,26,90,67,33,21
12,2192,339,124.886,149.712,4,4,651,651,11.6819,45.7002,23,79,57,27,17
13,3532,611,112.207,134.704,4,4,586,586,15.9145,60.5771,20,71,50,23,15
14,5014,846,100.471,121.001,4,4,597,597,19.9774,77.8448,17,65,44,19,13
15,6708,1203,90.6016,109.174,4,4,627,627,23.1016,93.1683,15,59,39,16,11
16,8472,1622,82.0102,98.9279,4,4,600,600,25.4671,109.93,14,53,35,14,9
17,9888,2042,73.3253,88.5837,4,4,602,602,25.0335,111.334,12,48,30,11,8
18,11072,2430,66.6016,80.6268,4,4,615,615,24.5007,117.696,11,44,27,10,7
19,11506,2742,59.7607,72.5852,4,4,621,621,21.7273,130.395,10,39,24,8,5
20,10340,2553,53.9913,65.7597,4,4,554,554,17.0609,115.726,9,35,21,7,5
21,9568,2549,46.4102,56.6963,4,4,483,483,12.304,85.9224,8,30,18,5,3
22,8152,2333,40.3617,49.4161,4,4,408,408,8.44246,59.5209,6,26,15,4,3
23,5722,1748,36.1238,44.12,4,4,328,328,4.78925,33.1307,6,23,13,3,2
24,4110,1316,31.2756,38.2158,4,4,253,253,2.62431,18.6238,5,20,11,2,1
25,2962,1005,28.3097,34.6157,4,4,184,184,1.74427,12.4063,5,18,9,2,1
26,2098,761,24.3897,29.8272,4,4,177,177,0.867988,6.483,4,15,8,1,1
27,1464,580,20.3009,24.7183,4,4,129,129,0.406913,3.32127,4,12,6,1,0
28,1020,426,17.3384,21.1296,4,4,109,109,0.218402,1.88951,3,10,5,0,0
29,706,288,14.8517,18.2105,4,4,94,94,0.113855,1.08072,3,8,4,0,0
30,486,203,13.6996,16.6749,4,4,94,94,0.0689886,0.6844,3,8,4,0,0
31,304,132,12.3721,14.9128,4,4,85,85,0.0336306,0.363503,3,7,3,0,0
32,136,57,12.1266,14.6582,4,4,61,61,0.0150204,0.161722,3,6,3,0,0
33,78,34,10.0682,12.1136,4,4,42,42,0.0065442,0.0773563,3,6,2,0,0
34,44,23,8.85714,10.7619,4,4,37,37,0.0023433,0.0318343,2,5,2,0,0
35,18,7,9.27273,11.2727,4,4,25,25,0.0012816,0.0160967,2,5,2,0,0
36,6,2,7.25,9.5,4,4,17,17,0.0003978,0.0050827,3,4,2,0,0
