depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,39,48,39,48,39,48,0.0009144,0.0216782,0,39,25
1,2,0,37.5,46,32,32,43,53,0.001985,0.0329244,0,37,25
2,4,0,35,42.75,25,27,44,44,0.0023939,0.0526337,0,35,23
3,8,0,29.25,35.875,7,7,59,59,0.0053937,0.0989552,0,29,19
4,16,2,27.8571,34.3571,5,5,51,51,0.0070951,0.13803,0,27,18
5,26,6,27.75,34.85,5,5,72,72,0.0073894,0.16768,0,27,18
6,40,4,25.5,31.9444,3,3,71,71,0.0123441,0.267105,0,25,16
7,68,15,24.6792,31.4717,3,3,68,68,0.0180627,0.386649,0,24,15
8,100,23,22.5714,29,5,5,65,65,0.0214567,0.490449,0,22,14
9,154,34,18.9,24.575,3,3,62,62,0.0268514,0.631218,0,18,11
10,226,59,16.7784,22.0778,3,3,52,52,0.0322278,0.787144,0,16,9
11,300,88,15.3443,20.1368,3,3,53,53,0.0343966,0.888,0,15,8
12,380,117,13.4335,17.7757,3,3,54,54,0.0377358,0.980461,0,13,7
13,428,139,11.6574,15.5502,3,3,46,46,0.0333569,0.927004,0,11,6
14,428,142,9.8951,13.2413,3,3,52,52,0.026111,0.775801,0,9,5
15,362,115,8.91498,12.0162,3,3,36,36,0.0193992,0.600723,0,8,4
16,292,91,6.78607,9.23383,3,3,27,27,0.009379,0.36218,0,6,3
17,226,66,6.3375,8.65625,3,3,25,25,0.0065409,0.271903,0,6,2
18,142,33,5.10092,6.9633,3,3,20,20,0.0025529,0.139345,0,5,2
19,58,15,4.97674,6.90698,3,3,14,14,0.0010601,0.0513945,0,4,2
20,26,5,4.80952,6.66667,3,3,10,11,0.0003884,0.0238404,0,4,2
21,10,0,3.6,4.9,3,3,5,5,5.26e-05,0.0075788,0,3,1
22,4,0,3,4,3,3,3,4,0,0.0023623,0,3,1
