depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,275,347,275,347,275,347,0.0179677,0.0961171,0,275,141,68,68
1,2,0,197.5,251.5,118,118,277,360,0.0183868,0.0743235,47,85,98,42,17
2,4,0,216.25,276.75,115,115,332,388,0.0537788,0.209849,25,147,108,44,28
3,8,0,197.75,246.875,88,88,366,436,0.0733444,0.292999,34,105,98,42,21
4,16,2,188.643,238.357,44,44,370,477,0.154149,0.553098,33,112,98,43,25
5,28,1,169.259,211.185,7,7,517,659,0.225427,0.877737,30,98,84,37,19
6,54,10,147.75,186.568,10,10,449,523,0.367053,1.37906,22,98,73,30,18
7,88,17,137.056,172.324,7,7,496,602,0.575672,2.13382,22,91,68,28,19
8,142,38,134.721,169.644,4,4,502,502,0.787943,2.90966,22,86,65,26,15
9,206,52,129.903,163.487,13,13,418,492,1.17565,4.47415,19,86,61,23,15
10,308,69,116.556,146.464,4,4,417,417,1.51797,5.8516,17,78,54,20,13
11,478,104,103.765,129.805,4,4,433,434,1.96858,7.82493,15,69,47,17,11
12,742,201,95.3771,118.989,4,4,451,451,2.6058,10.4921,14,64,43,15,10
13,1056,276,88.2513,109.924,4,4,615,615,3.28328,13.587,13,59,39,14,9
14,1500,422,83.2477,103.54,4,4,538,538,4.09138,17.3694,13,55,36,12,8
15,2036,562,77.7673,96.7469,4,4,553,553,5.23814,22.3973,12,53,33,11,7
16,2598,758,74.406,92.5158,4,4,516,516,5.9105,25.8545,12,49,31,10,6
17,3196,975,70.9293,88.1225,4,4,447,447,6.84816,29.9705,11,48,29,9,6
18,3718,1151,67.1527,83.501,4,4,411,437,7.16986,32.8666,11,45,27,8,5
19,4024,1251,61.2979,76.4183,4,4,386,386,6.97646,32.6752,10,41,25,7,5
20,4394,1399,55.9179,69.8768,4,4,383,383,6.46546,31.4773,9,37,22,5,4
21,4618,1508,50.6627,63.3367,4,4,335,335,5.80007,29.5174,8,33,20,4,3
22,4808,1667,45.3362,56.6794,4,4,337,337,4.9428,27.6912,8,29,17,3,2
23,4782,1677,39.8937,49.9362,4,4,268,268,4.01018,23.3617,7,25,15,2,2
24,4312,1582,34.4396,43.0821,4,4,228,228,2.75308,16.9173,6,21,12,2,1
25,3244,1227,29.6475,37.1755,4,4,236,236,1.61848,10.0692,5,18,10,1,1
26,2608,1028,25.169,31.5475,4,4,191,191,1.00578,6.58446,5,15,8,1,0
27,1598,624,20.3111,25.4497,4,4,129,129,0.429025,3.04777,4,12,6,0,0
28,1240,495,16.1919,20.2779,4,4,139,139,0.225467,1.78889,3,9,5,0,0
29,700,267,12.4042,15.582,4,4,66,66,0.0819729,0.743352,3,6,3,0,0
30,402,151,9.92829,12.4661,4,4,44,44,0.0316123,0.343658,2,5,2,0,0
31,240,79,8.50311,10.6957,4,4,44,44,0.0165561,0.193276,2,4,2,0,0
32,128,45,8.38554,10.5783,4,4,38,38,0.0079332,0.0941604,2,4,2,0,0
33,82,33,6.85714,8.67347,4,4,22,22,0.0028878,0.0422906,2,3,1,0,0
34,36,9,5.48148,6.96296,4,4,10,10,0.0010109,0.0171551,2,2,1,0,0
35,18,6,5.58333,7.08333,4,4,8,8,0.0002923,0.0065795,2,2,1,0,0
36,12,3,4,5,4,4,4,5,0.0001986,0.0044025,2,2,1,0,0
