depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,7,10,7,10,7,10,0.0001199,0.0088082,0,7,3,0,0
1,2,1,7,10,7,10,7,10,0.0001291,0.0029083,0,7,3,0,0
2,2,0,6,8.5,5,7,7,7,0.0001321,0.0030589,0,6,2,0,0
3,4,0,5.5,7.75,5,5,7,7,0.0004729,0.0093822,0,5,2,0,0
4,8,0,5,7,3,3,7,7,0.000516,0.009732,0,5,2,0,0
5,16,0,5,7,3,3,7,7,0.0013376,0.0270774,0,5,2,0,0
6,22,0,5.36364,7.54545,3,3,7,7,0.0018953,0.0360133,0,5,2,0,0
7,26,0,5.61538,7.92308,3,3,7,7,0.0024328,0.0442671,0,5,2,0,0
8,40,0,5.2,7.3,3,3,7,7,0.003073,0.0591505,0,5,2,0,0
9,36,0,4,5.5,3,3,7,7,0.0016617,0.0342929,0,3,1,0,0
10,4,0,5,7,5,5,5,7,0.0001201,0.0028608,1,2,2,0,0
11,4,2,5,7,5,5,5,7,0,0.0006456,2,0,2,0,0
12,4,1,5,7,5,5,5,7,4.83e-05,0.0015015,1,1,2,0,0
13,4,2,5,7,5,5,5,7,0,0.000648,2,0,2,0,0
14,4,1,5,7,5,5,5,7,2.74e-05,0.0013149,1,1,2,0,0
15,6,0,5,7,5,5,5,7,9.2e-05,0.0030915,1,1,2,0,0
16,10,0,4.6,6.4,3,3,5,7,0.0001437,0.0045793,1,1,1,0,0
17,14,0,4.57143,6.35714,3,3,5,5,0.0002182,0.0069662,1,1,1,0,0
18,22,0,3.90909,5.36364,3,3,5,5,0.0003237,0.0094934,1,1,1,0,0
19,20,0,3.7,5.05,3,3,5,5,0.0002571,0.007792,1,1,1,0,0
20,14,0,4.28571,5.92857,3,3,5,5,0.0001749,0.0061889,1,1,1,0,0
21,16,0,4.125,5.6875,3,3,5,7,0.0001935,0.0067248,1,1,1,0,0
22,18,0,3.44444,4.66667,3,3,5,5,0.0002045,0.0066367,1,1,1,0,0
23,8,0,3,4,3,3,3,4,7.98e-05,0.0027219,1,1,1,0,0
