depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,386,513,386,513,386,513,0.0338676,0.140084,0,386,243,118,118
1,2,0,311,417.5,276,276,346,463,0.0414123,0.127587,104,173,187,82,44
2,4,0,264.5,359.25,215,215,298,394,0.0590656,0.190446,80,158,151,58,36
3,8,0,223.875,304.125,157,157,254,336,0.0941382,0.321399,64,135,122,43,26
4,16,0,183.75,250.438,112,112,226,240,0.128518,0.475105,51,108,95,29,16
5,32,0,148.25,202.438,101,101,195,195,0.193463,0.740917,39,88,72,19,10
6,58,0,122.224,166.552,61,69,165,165,0.26222,1.08435,30,74,56,12,7
7,102,0,100.882,136.5,4,5,155,155,0.367443,1.66028,23,64,44,7,4
8,166,0,84.1446,114.096,4,4,146,146,0.471406,2.25841,16,54,35,5,3
9,244,0,69.6844,93.9057,4,4,142,142,0.540059,2.60775,13,45,28,3,2
10,336,0,58.375,78.5238,4,4,145,145,0.655231,3.25005,9,39,23,2,2
11,480,0,48.3,64.1188,4,4,145,145,0.746099,3.88771,7,34,18,2,1
12,644,0,43.8447,57.9891,4,4,145,145,0.907684,4.84059,6,32,17,2,1
13,816,0,38.6985,50.5086,4,4,141,141,0.955783,5.29818,6,28,14,2,1
14,844,0,35.9609,46.0972,4,4,115,115,0.88999,5.03363,5,25,13,2,1
15,844,0,31.1149,38.9088,4,4,120,120,0.757804,4.41518,5,22,11,2,1
16,708,1,18.3847,22.4512,4,4,86,86,0.26739,1.72703,3,11,5,0,0
17,634,1,15.564,19.6003,4,4,81,81,0.175319,1.27577,2,9,5,0,0
18,598,5,13.059,16.5042,4,4,69,69,0.127363,0.955012,2,7,4,0,0
19,532,3,11.9868,15.0699,4,4,58,58,0.107033,0.968974,2,8,3,0,0
20,456,0,11.0789,13.9693,4,4,43,43,0.0813062,0.730441,1,7,3,0,0
21,378,0,10.336,13.1561,4,4,28,28,0.0644294,0.624865,1,8,3,0,0
22,246,2,8.82377,11.6475,4,4,29,29,0.0313364,0.281012,1,5,2,0,0
23,198,0,6.09091,7.77778,4,4,15,15,0.0107286,0.128614,1,3,1,0,0
24,178,8,6.10588,7.64118,4,4,10,10,0.013425,0.165585,2,5,1,0,0
25,130,0,5.5,7,4,4,7,7,0.0078012,0.108547,2,4,1,0,0
26,92,0,4,5,4,4,4,5,0.0030749,0.0497757,0,2,1,0,0
27,88,5,4.18072,5.24096,4,4,7,7,0.0033474,0.0657109,0,4,1,0,0
28,28,0,5.5,7,4,4,7,7,0.0018885,0.0327042,0,5,1,0,0
29,10,1,4,5,4,4,4,5,0.0003029,0.0054946,0,2,1,0,0
30,8,4,4,5,4,4,4,5,0.0001413,0.0038929,0,4,1,0,0
