depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,2999,908,2999,908,2999,908,3.0541,3.90974,0,2999,396,1632,1632
1,2,0,1768.5,672.5,1541,554,1996,1996,7.11529,7.92783,122,1423,252,776,696
2,4,0,1142.5,530.25,756,308,1670,1670,6.79456,7.72643,104,771,185,420,305
3,8,0,755.75,382.5,328,232,1428,1428,4.26135,5.25723,88,404,123,234,135
4,16,3,585.308,330.154,324,171,1164,1164,4.40189,5.58311,75,265,103,161,73
5,26,5,476.095,305.143,210,171,990,990,5.77701,7.41405,64,230,93,112,54
6,42,12,408.133,286.567,131,131,946,946,5.85821,7.3963,65,160,87,88,38
7,60,18,349.476,254.643,102,102,848,848,3.96402,5.39777,64,108,76,71,22
8,84,30,307.185,235.704,93,93,682,682,3.65529,5.005,59,76,70,57,14
9,108,41,275.06,214.746,92,92,682,682,2.52244,3.62982,56,55,62,47,9
10,134,49,239.118,189.141,85,85,682,682,2.30077,3.63993,48,49,54,38,7
11,170,50,198.908,162.642,46,46,585,585,4.2294,6.27572,38,62,44,27,8
12,240,82,174.253,143.943,21,21,519,519,3.50436,5.19412,34,41,39,23,5
13,316,107,148.512,124.01,21,21,436,436,3.09332,5.03922,29,33,32,18,3
14,416,140,123.967,106.351,21,21,389,389,3.15656,5.19663,24,29,27,13,2
15,552,215,110.157,95.0772,21,21,342,342,2.22194,3.94549,22,19,23,10,1
16,672,235,95.1831,82.8261,19,19,297,297,4.2166,6.98927,18,26,19,7,2
17,866,302,80.1436,70.6401,19,19,250,250,2.99716,5.77263,15,18,16,5,1
18,1084,403,68.025,60.9266,11,11,189,189,2.45235,4.84909,12,13,13,3,0
19,1342,504,57.6229,52.784,11,11,157,157,1.8934,4.54367,10,11,11,2,0
20,1636,667,51.0753,47.1197,11,11,126,126,1.2026,3.5284,9,7,9,1,0
21,1906,684,41.4607,39.0606,11,11,104,104,1.3443,4.68811,7,8,7,0,0
22,2326,811,33.6944,32.3043,7,7,83,83,1.23497,5.29766,6,7,6,0,0
23,2848,1162,28.9075,28.4353,5,5,66,66,0.714059,4.03593,5,4,5,0,0
24,3214,921,20.6939,21.2857,5,5,52,52,0.881705,6.40708,4,5,3,0,0
25,4004,1550,17.9038,18.7319,5,5,42,42,0.366668,5.3346,3,2,3,0,0
26,4398,1477,13.5745,14.7795,5,5,28,28,0.312013,6.28781,2,2,2,0,0
27,4606,1312,10.3965,11.5124,5,5,23,23,0.285067,7.1466,2,2,1,0,0
28,5218,2193,9.44959,10.5643,5,5,23,23,0.0508741,3.52565,2,0,1,0,0
29,4660,0,5.00086,6.00107,5,5,9,9,0.180778,2.34394,2,2,1,0,0
