depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,33,42,33,42,33,42,0.0004212,0.0110963,0,33,22,13,13
1,2,0,37,45,35,35,39,48,0.0010485,0.0205371,0,37,25,17,17
2,4,0,33,40.5,16,16,45,56,0.0018951,0.0376261,0,33,23,16,16
3,8,0,25.75,32.5,7,7,47,58,0.0030166,0.0615746,0,25,17,11,11
4,16,3,24.4615,30.1538,5,5,50,51,0.0048227,0.0933416,0,24,16,10,10
5,26,5,22.4762,28.1905,3,3,50,56,0.0055277,0.113779,0,22,14,8,8
6,42,9,19.6364,24.9697,3,3,51,51,0.0062447,0.141439,0,19,12,7,7
7,60,16,19.6364,25.2273,3,3,46,46,0.0083815,0.187748,0,19,12,6,6
8,86,24,17.4194,22.6774,5,5,42,42,0.0102807,0.234833,0,17,10,5,5
9,124,36,14.5114,19.0568,3,3,41,41,0.0114884,0.307603,0,14,8,3,3
10,160,51,12.8716,17.1284,5,5,38,38,0.0118469,0.338684,0,12,6,2,2
11,198,61,10.8102,14.562,3,3,40,40,0.0116353,0.353084,0,10,5,1,1
12,222,70,9.94079,13.4605,3,3,39,39,0.0110545,0.351764,0,9,5,1,1
13,226,70,8.45513,11.4744,3,3,26,26,0.0087878,0.265977,0,8,4,1,1
14,224,76,7.12838,9.70946,3,3,23,23,0.0061198,0.206256,0,7,3,0,0
15,204,75,6.33333,8.75969,3,3,18,18,0.0042506,0.158307,0,6,2,0,0
16,128,45,5.90361,8.21687,3,3,15,15,0.0022245,0.0940015,0,5,2,0,0
17,84,33,5.31373,7.39216,3,3,15,15,0.0010726,0.0518948,0,5,2,0,0
18,50,20,5.3,7.3,3,3,11,11,0.0006142,0.0305953,0,5,2,0,0
19,18,7,5,6.90909,3,3,8,8,0.0002002,0.0104273,0,5,2,0,0
20,4,2,6,8.5,5,5,7,10,5.33e-05,0.0023064,0,6,2,0,0
21,2,1,5,7,5,7,5,7,1.49e-05,0.0009188,0,5,2,0,0
