depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,515,668,515,668,515,668,0.0526639,0.196276,0,515,331
1,2,0,434,1158,418,450,450,557,0.0752193,0.202451,147,248,270
2,4,0,344,1870,313,327,372,427,0.0842807,0.253787,120,189,201
3,8,0,278.875,3073,233,253,323,323,0.122989,0.392517,87,154,151
4,16,0,228.125,5062,171,178,270,270,0.178529,0.592983,64,132,113
5,32,0,186.812,8290,106,130,238,238,0.257501,0.934172,47,109,87
6,64,0,151.125,13316,55,72,201,201,0.386482,1.5526,36,88,68
7,128,0,118.414,20778,15,17,168,168,0.558932,2.42658,27,71,51
8,256,0,95.2695,33129,4,5,161,161,0.836824,3.88815,20,59,39
9,510,0,78.9843,54437,4,4,154,154,1.28197,6.08157,15,49,32
10,988,0,68.1771,91309,4,4,143,143,2.04984,10.1575,13,43,27
11,1602,0,61.8221,134041,4,4,143,143,3.06492,15.7201,10,41,25
12,1748,0,50.6676,119054,4,4,135,135,2.58597,13.8273,9,33,20
13,1602,0,46.3252,99236,4,4,118,118,2.22,12.6125,7,31,18
14,1562,0,40.0083,83621,4,4,117,117,1.81638,10.8505,6,28,16
15,1622,0,35.6387,77218,4,4,117,117,1.68501,10.3223,5,25,14
16,1236,0,26.9021,44038,4,4,117,117,0.851474,5.40244,4,18,10
17,1020,0,22.552,29882,4,4,118,118,0.559435,3.76506,3,15,8
18,910,1,19.9319,23321,4,4,113,113,0.439686,3.14912,3,14,7
19,766,1,16.3708,15921,4,4,86,86,0.24131,1.80587,3,10,5
20,680,0,13.6382,11719,4,4,49,49,0.156101,1.28008,2,8,4
21,588,0,11.6939,8747,4,4,39,39,0.111649,0.924389,2,6,3
22,522,0,10.6207,6980,4,4,30,30,0.0900774,0.817565,2,7,3
23,464,2,7.93534,4704,4,4,21,21,0.0442982,0.469338,1,4,2
24,406,4,6.18227,3189,4,4,20,20,0.0332126,0.410684,1,4,1
25,300,6,8.89667,3383,4,4,20,20,0.0455703,0.546679,1,8,2
26,128,0,5.64844,918,4,4,12,12,0.0075114,0.105407,1,3,1
27,116,0,4.27586,621,4,4,11,11,0.0040096,0.0753171,0,2,1
28,108,1,5.37963,739,4,4,7,7,0.0062234,0.135966,0,5,1
29,24,0,4,120,4,4,4,5,0.0008972,0.0184165,1,3,1
