depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,82,91,82,91,82,91,0.0012972,0.0282738,0,82,56
1,2,0,100.5,226,89,89,112,124,0.0036133,0.0572336,9,79,75
2,4,0,92,419,65,65,113,113,0.0036353,0.0600406,34,44,68
3,8,0,79.25,723,35,35,112,112,0.0122933,0.167363,12,61,58
4,16,2,52.1875,974,12,12,125,125,0.0099323,0.156728,16,35,42
5,28,8,45.2857,1479,11,11,138,138,0.0141799,0.240078,18,37,45
6,40,12,44.725,2082,13,13,136,136,0.0214813,0.35166,19,37,46
7,56,13,44.8214,2931,11,11,171,171,0.0273874,0.460259,17,33,41
8,86,21,43.3605,4370,7,7,154,154,0.052544,0.871153,11,43,41
9,130,33,41.5462,6294,3,3,169,169,0.0700726,1.14966,13,38,39
10,194,52,37.8196,8539,5,5,149,149,0.0896009,1.47076,13,33,36
11,258,66,35.6163,10711,3,3,146,146,0.113684,1.86672,12,32,32
12,360,94,32.2028,13584,3,3,145,145,0.141014,2.30827,11,28,29
13,476,126,31.7227,17716,5,5,142,142,0.186963,3.08968,10,28,29
14,532,153,29.7086,18541,3,3,146,146,0.190313,3.14105,11,27,28
15,552,162,29.1341,18842,3,3,158,158,0.180952,3.00484,11,25,27
16,630,166,28.419,20942,3,3,146,146,0.212108,3.44565,10,25,25
17,716,202,26.2304,22011,3,3,150,150,0.221779,3.59353,10,23,24
18,768,236,24.3451,22003,3,3,143,143,0.218244,3.55027,9,22,23
19,834,267,21.8813,21605,3,3,149,149,0.200012,3.10597,9,19,21
20,720,220,21.0292,17952,3,3,141,141,0.168947,2.6326,8,19,19
21,706,231,18.6601,15805,3,3,96,96,0.141174,2.24086,8,17,17
22,726,242,17.5,15246,3,3,87,87,0.136157,2.16182,7,16,16
23,698,247,15.5974,13201,3,3,83,83,0.116186,1.81204,7,14,14
24,676,236,14.003,11478,3,3,92,92,0.0854584,1.38756,7,11,12
25,592,210,13.1571,9500,3,3,97,97,0.0695166,1.17326,6,11,12
26,596,228,11.3641,8314,3,3,98,98,0.0589139,0.980577,6,10,10
27,518,202,10.473,6656,3,3,75,75,0.0433744,0.750337,6,9,9
28,408,165,8.94853,4514,3,3,78,78,0.0278266,0.517872,5,7,8
29,358,148,8.61453,3856,3,3,70,70,0.0244393,0.466999,4,8,8
30,322,135,7.5,3069,3,3,65,65,0.0177093,0.351689,4,6,7
31,286,115,7.12937,2623,3,3,55,55,0.0170455,0.32698,3,6,6
32,216,96,6.89815,1926,3,3,45,45,0.0123683,0.246776,4,7,6
33,140,57,6.87857,1255,3,3,52,52,0.0070744,0.145336,4,6,6
34,128,53,6.375,1073,3,3,40,40,0.0058351,0.123442,3,6,5
35,96,45,4.94792,638,3,3,42,42,0.0027686,0.0643042,3,4,4
36,70,27,5.8,533,3,3,48,48,0.00299,0.0651173,3,5,5
37,52,19,6,417,3,3,36,36,0.0022809,0.050277,3,5,4
38,50,18,5.6,380,3,3,25,32,0.0023539,0.0496685,3,5,4
39,34,15,4.02941,189,3,3,18,24,0.0008799,0.0209073,2,4,3
40,24,11,3.29167,112,3,3,13,19,0.0003447,0.0108577,2,2,2
41,18,7,3.16667,80,3,3,11,16,0.0003066,0.0085511,1,2,2
42,4,2,3.5,20,5,5,9,13,2.26e-05,0.00115,3,1,3
43,4,2,3,17,3,3,9,13,3.66e-05,0.0014778,2,2,2
44,2,1,3.5,10,7,10,7,10,4.9e-06,0.0004919,3,1,3
