depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,39,48,39,48,39,48,0.0004872,0.0119596,0,39,25,16,16
1,2,0,37.5,46,32,32,43,53,0.0005625,0.0092498,10,16,25,17,8
2,4,0,38.75,47.5,31,31,46,55,0.0024213,0.0260178,11,19,26,17,8
3,8,0,39.25,47.625,25,25,54,68,0.0041227,0.0560515,9,24,27,19,11
4,16,0,34.125,42.25,13,13,52,55,0.0067018,0.0876371,10,17,23,15,7
5,32,3,30.1379,37.5517,3,3,56,56,0.0113753,0.157843,7,18,20,12,7
6,58,5,27,34.1887,3,3,54,54,0.0135812,0.184436,7,15,17,10,5
7,104,14,24.0111,30.5778,5,5,62,62,0.0211917,0.290982,6,14,15,8,5
8,180,33,20.1565,25.6463,3,3,44,44,0.0268589,0.367533,5,11,12,6,3
9,294,59,16.9277,21.6979,3,3,42,42,0.0349607,0.490001,5,9,9,5,2
10,468,117,14.2108,18.4729,3,3,38,38,0.042711,0.604378,4,8,7,3,2
11,632,194,11.6918,15.4018,3,3,36,36,0.0427491,0.618889,3,6,6,2,1
12,726,237,9.64826,12.8344,3,3,28,28,0.0362794,0.561222,3,5,4,1,1
13,770,255,7.61942,10.2816,3,3,27,27,0.0276098,0.463956,2,4,3,0,0
14,592,207,6.13766,8.35065,3,3,15,15,0.014288,0.281411,2,3,2,0,0
15,452,173,4.66667,6.34767,3,3,11,11,0.0074754,0.162427,1,2,1,0,0
16,244,93,3.9404,5.35099,3,3,8,8,0.0032166,0.0800168,1,2,1,0,0
17,72,28,3.31818,4.47727,3,3,5,5,0.0006781,0.0193707,1,2,1,0,0
18,10,3,3.57143,4.71429,3,3,7,7,0.0001122,0.0030442,2,2,1,0,0
19,2,1,5,7,5,7,5,7,2.13e-05,0.0004989,2,2,2,0,0
20,2,1,3,4,3,4,3,4,1.58e-05,0.0004573,2,2,1,0,0
