depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,27,36,27,36,27,36,0.0011752,0.0178942,0,27,9
1,2,1,27,36,27,36,27,36,0.0018214,0.0124925,0,27,9
2,2,0,27,36,27,27,27,36,0.0033139,0.0226626,0,27,9
3,4,0,22.5,30,18,19,27,27,0.0055033,0.0366184,0,22,7
4,8,0,21.25,28.25,13,14,27,27,0.0104813,0.0708821,0,21,7
5,16,0,19.5,25.75,13,13,25,25,0.017337,0.123242,0,18,6
6,32,0,16.5,21.5625,13,13,25,25,0.0211452,0.151675,1,15,5
7,46,0,14.1957,18.4348,7,7,27,27,0.0200482,0.15724,1,12,4
8,48,0,10.8958,14.0208,4,4,27,27,0.0137629,0.121986,1,9,3
9,30,0,11.2667,14.4667,7,7,19,19,0.0039344,0.0466415,1,3,3
10,36,4,10.9375,14.0312,7,7,19,19,0.0029037,0.0444885,1,3,3
11,56,8,11.0417,14.1667,7,7,19,19,0.0036605,0.058756,2,2,3
12,86,3,7.07229,8.92771,4,4,11,11,0.0066073,0.0844896,2,3,1
13,90,9,8.41975,10.642,7,7,11,11,0.0067539,0.0909043,1,3,2
14,124,30,8.48936,10.7021,7,7,11,11,0.0061526,0.0887927,1,2,2
15,140,10,8.24615,10.3923,4,4,11,11,0.0067227,0.112937,1,2,2
16,152,8,7.94444,10.0139,4,4,11,11,0.0070919,0.117479,1,2,2
17,148,10,8.42029,10.6087,7,7,11,11,0.0060727,0.110665,1,2,2
18,138,11,7.61417,9.59843,4,4,11,11,0.0051815,0.0975077,2,2,1
19,140,9,5.44275,6.8855,4,4,8,9,0.0041497,0.0795292,2,2,1
20,70,8,6.22581,7.96774,4,4,7,9,0.0021417,0.039585,1,2,1
21,56,14,7,9,7,7,7,9,0.0010286,0.025028,1,1,2
22,70,10,5.6,7.13333,4,4,7,9,0.0013156,0.0325827,2,1,1
23,46,2,6.18182,7.90909,4,4,7,9,0.0012163,0.026926,2,1,1
24,34,0,6.91176,8.88235,4,4,7,9,0.0010465,0.023664,2,2,1
25,38,0,5.73684,7.31579,4,4,7,7,0.0009847,0.0234313,2,2,1
26,32,0,4.5625,5.75,4,4,7,9,0.0008249,0.0187283,2,2,1
27,8,0,4.75,6,4,4,7,9,0.0002235,0.0049319,2,2,1
28,2,0,5.5,7,4,4,7,9,6.23e-05,0.0010851,2,2,1
29,2,0,4,5,4,4,4,5,6.18e-05,0.0011346,2,2,1
