depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,11,16,11,16,11,16,0.0001161,0.0078168,0,11,5,0,0
1,2,1,11,16,11,16,11,16,0.000145,0.0029403,0,11,5,0,0
2,2,0,11,16,11,11,11,16,0.0002965,0.0057782,0,11,5,0,0
3,4,0,11,16,11,11,11,16,0.0005694,0.0120717,0,11,5,0,0
4,8,0,9,13,7,7,11,11,0.0012363,0.0201556,0,9,4,0,0
5,16,0,8.75,12.5,7,7,12,12,0.0022893,0.0434702,0,8,4,0,0
6,32,0,8.25,11.75,7,7,12,12,0.0038758,0.0742244,0,8,3,0,0
7,62,0,7.41935,10.5,5,5,12,12,0.0067315,0.127423,0,7,3,0,0
8,64,0,6.89062,9.76562,3,3,12,12,0.0051742,0.096961,0,6,3,0,0
9,32,0,5.875,8.28125,3,3,12,12,0.0015348,0.0333643,1,4,2,0,0
10,28,0,6.28571,8.92857,5,5,9,9,0.001032,0.0225752,1,3,2,0,0
11,44,14,6.26667,8.9,5,5,9,9,0.0005994,0.0169618,1,1,2,0,0
12,52,20,6.25,8.875,5,5,9,9,0.0004108,0.0150315,2,1,2,0,0
13,60,5,6.12727,8.69091,5,5,9,9,0.0017632,0.0418632,1,2,2,0,0
14,80,26,6.33333,9,5,5,9,9,0.0011396,0.031863,1,1,2,0,0
15,92,9,5.98795,8.48193,3,3,9,9,0.0016094,0.0458029,1,1,2,0,0
16,80,0,5.625,7.9375,3,3,9,9,0.0014451,0.0422059,1,1,2,0,0
17,88,5,5.43373,7.6506,3,3,9,9,0.0014671,0.0433866,1,1,2,0,0
18,86,2,5.07143,7.10714,3,3,7,7,0.0015334,0.0439115,1,1,2,0,0
19,94,13,5.02469,7.03704,3,3,7,7,0.0013555,0.0422519,1,1,2,0,0
20,116,19,4.83505,6.75258,3,3,7,7,0.0015047,0.0482289,1,1,1,0,0
21,124,12,4.67857,6.51786,3,3,7,7,0.0017907,0.0548781,1,1,1,0,0
22,112,13,4.59596,6.39394,3,3,7,7,0.0016334,0.047338,1,1,1,0,0
23,100,17,4.54217,6.31325,3,3,7,7,0.0011629,0.0374518,1,1,1,0,0
24,88,13,4.68,6.52,3,3,5,5,0.001033,0.0342777,1,1,1,0,0
25,78,10,4.55882,6.33824,3,3,5,5,0.0009377,0.0304795,1,1,1,0,0
26,68,10,4.58621,6.37931,3,3,5,5,0.000707,0.0249335,1,1,1,0,0
27,62,7,4.45455,6.18182,3,3,5,5,0.0006929,0.0229967,1,1,1,0,0
28,48,6,4.52381,6.28571,3,3,5,7,0.0004904,0.0172743,2,1,1,0,0
29,40,3,4.72973,6.59459,3,3,5,5,0.0004374,0.0159885,2,1,1,0,0
30,42,0,4.19048,5.78571,3,3,5,7,0.0004994,0.0170674,1,1,1,0,0
31,30,0,3.93333,5.4,3,3,5,7,0.0003476,0.0117482,2,1,1,0,0
32,20,0,4,5.5,3,3,5,5,0.0002335,0.0078403,1,1,1,0,0
33,12,0,3.5,4.75,3,3,5,5,0.0001638,0.0049171,2,1,1,0,0
34,4,0,4,5.5,3,3,5,7,4.29e-05,0.0015753,2,1,1,0,0
35,4,0,3.5,4.75,3,3,5,5,4.24e-05,0.0014254,2,1,1,0,0
