depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,34,41,34,41,34,41,0.0009652,0.0121018,0,34,8
1,2,1,17,41,34,41,34,41,0.0028658,0.0114543,0,34,8
2,2,0,35.5,86,34,37,37,41,0.0043861,0.0230452,0,35,8
3,4,0,27,132,21,24,33,33,0.008629,0.0345456,2,26,6
4,8,0,24,230,17,20,32,32,0.0135603,0.0606641,2,23,5
5,16,0,20.875,396,13,13,32,32,0.02197,0.0995967,1,20,4
6,32,0,15.4375,583,5,5,32,32,0.0246489,0.132819,2,14,3
7,64,0,13.375,1005,5,5,32,32,0.0367383,0.204478,0,12,2
8,98,0,12.1633,1388,5,5,32,32,0.0518397,0.282621,1,11,2
9,94,0,15.9149,1742,9,9,32,32,0.0454864,0.212712,1,7,3
10,120,33,12.1417,1684,9,9,32,32,0.0299136,0.14235,2,5,3
11,168,32,13.369,2598,9,9,32,32,0.0459478,0.238623,2,6,3
12,240,42,13.2458,3677,5,5,32,32,0.0624034,0.335925,2,5,3
13,360,59,13.075,5452,5,5,32,32,0.0926029,0.510531,2,5,3
14,536,78,12.8078,7980,5,5,32,32,0.127795,0.732685,2,5,3
15,794,99,12.4761,11588,5,5,32,32,0.180084,1.07807,2,5,3
16,1170,134,11.9615,16496,5,5,32,32,0.236313,1.48854,2,5,2
17,1636,170,11.4927,22310,5,5,32,32,0.294901,1.98762,2,4,2
18,2228,214,10.9991,29246,5,5,32,32,0.359971,2.63032,1,4,2
19,2898,254,10.4986,36483,5,5,32,32,0.41345,3.16692,1,4,2
20,3462,254,10.0881,42037,5,5,32,32,0.443353,3.64526,1,3,2
21,3936,242,9.75991,46351,5,5,32,32,0.444189,3.94323,1,3,2
22,4186,204,9.43908,47753,5,5,32,32,0.425075,4.14322,1,3,2
23,4264,161,9.24695,47697,5,5,32,32,0.389939,4.15822,1,3,2
24,4200,127,9.13857,46445,5,5,32,32,0.365472,4.16987,1,3,2
25,4020,96,9.02662,43914,5,5,32,32,0.340792,4.18277,1,3,2
26,3776,72,8.97564,41013,5,5,32,32,0.304785,3.8707,1,3,2
27,3548,62,8.92306,38318,5,5,32,32,0.284231,3.75828,1,3,2
28,3298,53,8.91298,35597,5,5,32,32,0.260794,3.66739,1,3,2
29,3084,49,8.9238,33346,5,5,32,32,0.251236,3.56985,1,3,2
30,2908,41,8.94842,31533,5,5,32,32,0.238768,3.36123,1,3,2
31,2752,40,8.95749,29872,5,5,32,32,0.226879,3.24419,1,3,2
32,2602,39,8.96887,28285,5,5,32,32,0.220144,3.28142,1,3,2
33,2474,38,9.02142,27054,5,5,32,32,0.210838,3.16994,1,3,2
34,2362,31,9.08891,26026,5,5,32,32,0.20464,3.11122,1,3,2
35,2228,28,9.10233,24594,5,5,32,32,0.191015,2.95706,1,3,2
