depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,25,36,25,36,25,36,0.0005614,0.0079619,0,25,9,0,0
1,2,0,19.5,25.5,18,21,21,24,0.0013266,0.00862,2,16,6,0,0
2,4,0,18.25,23.5,10,13,23,23,0.0013903,0.0112252,3,13,5,0,0
3,8,0,13.875,17.75,4,5,21,21,0.0030382,0.0222156,3,10,4,0,0
4,10,1,13,16.7778,4,4,23,23,0.0026835,0.0231933,1,10,3,0,0
5,10,2,9.625,12.625,4,4,14,14,0.0014958,0.0137815,2,7,3,0,0
6,6,1,6.6,8.4,4,4,8,9,0.0005011,0.0042793,1,4,1,0,0
7,6,1,4.8,6,4,4,8,8,0.0003702,0.0057805,0,3,1,0,0
8,4,1,4,5,4,4,4,5,0.0001544,0.0037132,0,4,1,0,0
9,2,1,4,5,4,5,4,5,4.09e-05,0.000798,0,4,1,0,0
