depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1227,1559,1227,1559,1227,1559,0.207714,0.549387,0,1227,838,509,509,0
1,2,0,1091.5,1393.5,1088,1095,1095,1384,0.242453,0.533145,380,627,722,416,249,0
2,4,0,947.75,1227.25,901,901,1010,1229,0.364947,0.84387,327,529,618,339,189,0
3,8,0,811.875,1059,764,764,852,1012,0.585533,1.38345,279,447,513,266,148,0
4,16,0,692.438,912,608,608,726,831,0.960978,2.30851,232,374,429,211,118,0
5,32,0,596.969,785.719,489,489,681,764,1.54728,3.92463,193,339,360,170,101,0
6,64,0,519.172,685.312,394,394,646,646,2.47395,6.65508,161,300,308,139,83,0
7,128,0,445.805,591.766,302,302,614,614,3.8531,10.7827,137,258,255,106,63,0
8,256,0,392.883,525.141,246,246,575,575,6.2647,18.5279,114,224,220,86,51,0
9,512,0,341.074,458.387,213,213,521,521,10.1076,30.9956,98,195,184,66,39,0
10,1024,0,294.512,396.995,161,163,467,467,16.2374,52.1275,81,170,154,50,30,0
11,2046,0,254.684,343.718,120,136,426,426,26.3514,88.9855,67,149,129,38,24,0
12,4076,0,217.382,293.53,4,5,381,381,41.4783,147.195,56,127,106,28,18,0
13,7906,0,187.97,254.072,4,4,413,413,72.5262,254.579,46,111,89,22,14,0
14,14406,0,164.87,222.678,4,4,354,354,114.87,411.8,38,99,77,18,11,0
15,23076,0,144.368,194.566,4,4,290,290,160.082,597.053,32,88,66,15,10,0
16,30256,0,124.124,166.851,4,4,260,260,177.266,754.755,26,77,55,11,8,0
17,36918,0,104.622,139.773,4,4,227,227,180.388,1114.24,21,65,45,8,6,0
18,2816,0,82.4233,108.622,4,4,205,205,10.4907,83.9064,17,51,34,6,4,0
