depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,128,170,128,170,128,170,0.0223393,0.0590569,0,128,39,1,1
1,2,0,77,98,76,78,78,99,0.0218606,0.0438409,16,50,21,0,0
2,4,0,58.25,70.25,38,49,74,74,0.0158172,0.0474714,7,35,14,0,0
3,8,1,42.2857,50.5714,5,6,64,64,0.022521,0.0602944,5,27,10,0,0
4,12,1,32.3636,37.7273,5,5,53,53,0.0280589,0.0727491,4,20,7,0,0
5,16,2,27.3571,31.7143,15,15,52,52,0.0206315,0.0590347,3,17,6,0,0
6,26,3,18.8261,22.1739,5,5,39,39,0.0235928,0.0804452,2,14,4,0,0
7,26,6,10.7,12.5,5,5,23,23,0.0048147,0.0282223,1,7,2,0,0
8,22,6,6.625,7.75,5,5,11,11,0.0018384,0.014075,3,5,1,0,0
9,18,6,5,6,5,5,5,6,0.0007285,0.0092547,0,4,1,0,0
10,6,3,5,6,5,5,5,6,0.0001721,0.0025772,0,5,1,0,0
