depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,578,287,578,287,578,287,0.0561198,0.25194,0,578,162,393,393,101
1,2,0,366.5,218.5,304,188,429,429,0.0763784,0.222741,53,280,105,210,174,99
2,4,0,307.5,194.75,164,164,422,422,0.0818991,0.303194,50,218,94,173,131,87
3,8,0,221.75,162.25,95,95,406,406,0.101046,0.379029,44,133,73,108,67,73
4,16,0,172.938,138.125,54,54,383,383,0.168814,0.652911,37,114,62,79,58,62
5,32,0,128.906,111.219,30,30,334,334,0.211895,0.8578,31,78,48,53,35,48
6,64,0,92.5,85.2969,13,13,331,331,0.277495,1.17272,24,53,35,33,21,35
7,128,0,65.5703,64.1094,7,7,301,301,0.358914,1.58804,17,38,25,20,13,25
8,256,0,44.8945,46.1562,4,4,285,285,0.437238,2.05535,12,25,16,11,7,16
9,484,0,31.3719,33.4649,4,4,251,251,0.493382,2.53242,9,17,11,6,4,11
10,822,0,22.9209,24.9927,4,4,196,196,0.516934,2.8654,7,12,7,4,2,7
11,1178,0,18.1452,20.0722,4,4,177,177,0.509679,3.13954,5,9,5,2,1,5
12,1496,0,15.3075,17.0408,4,4,160,160,0.476383,3.22929,5,7,4,1,1,4
13,1628,0,13.2549,14.7924,4,4,127,127,0.402498,2.99714,4,6,3,1,0,3
14,1544,0,11.682,13.057,4,4,112,112,0.310275,2.49386,4,5,3,1,0,3
15,1274,0,10.6758,11.9317,4,4,101,101,0.216738,1.85326,3,5,3,0,0,3
16,920,0,10.0707,11.2728,4,4,86,86,0.135195,1.23256,3,4,2,0,0,2
17,642,0,9.54206,10.7087,4,4,74,74,0.0839212,0.79474,3,4,2,0,0,2
18,386,0,8.9715,10.0907,4,4,58,58,0.0417703,0.43918,3,4,2,0,0,2
19,214,0,8.11215,9.21028,4,4,46,46,0.0184954,0.220719,3,3,2,0,0,2
20,124,0,7.72581,8.79839,4,4,30,30,0.009297,0.123197,3,3,2,0,0,2
21,70,0,6.64286,7.88571,4,4,21,21,0.0036238,0.0608879,2,3,1,0,0,1
22,30,0,5.53333,6.83333,4,4,15,15,0.0010951,0.0211079,2,2,1,0,0,1
23,10,0,4.3,5.4,4,4,7,9,0.0002314,0.0054276,2,2,1,0,0,1
