depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,54,65,54,65,54,65,0.0012962,0.025108,0,54,36,25,25
1,2,0,53,61,17,17,89,99,0.0038029,0.0420817,5,41,38,30,26
2,4,0,46.25,54,14,14,90,102,0.0024994,0.0315924,15,19,31,23,7
3,8,1,41.5714,49.4286,15,15,109,125,0.006271,0.0775302,9,25,28,20,13
4,14,4,45,53.5,15,15,113,131,0.0081049,0.100879,12,24,31,22,10
5,20,4,41.6875,49.625,5,5,121,140,0.0126529,0.154758,8,30,28,20,15
6,32,9,45,53.3043,10,10,100,107,0.0123426,0.17338,12,29,30,22,14
7,46,13,39.6364,47.8788,5,5,106,106,0.0169817,0.226361,11,24,26,18,12
8,66,14,37.4038,45.3654,7,7,98,98,0.0232117,0.3244,9,23,25,17,11
9,100,25,37.1733,45.2933,5,5,108,108,0.0320955,0.471449,10,23,25,16,10
10,146,35,34.991,42.6667,3,3,103,103,0.0458617,0.657435,10,20,23,15,9
11,212,48,34.25,42.0122,3,3,101,101,0.0677357,0.946124,9,20,22,15,9
12,294,61,32.4506,40.0815,3,3,115,115,0.0968957,1.27729,9,19,21,13,8
13,410,93,32.2208,39.9874,3,3,106,106,0.135017,1.73336,8,20,21,13,8
14,562,126,31.7385,39.2569,3,3,91,91,0.179902,2.28933,8,19,20,13,8
15,760,194,30.5495,38.023,3,3,95,95,0.220184,2.80525,8,19,19,12,8
16,914,226,29.2762,36.7587,3,3,95,95,0.25203,3.17945,8,17,18,11,7
17,1086,246,27.7952,35.1536,3,3,86,86,0.300928,3.7284,7,17,17,10,6
18,1298,313,25.6223,32.5279,3,3,100,100,0.320409,3.92319,7,15,15,8,5
19,1474,358,24.2375,31.026,3,3,103,103,0.353468,4.29361,6,15,14,8,5
20,1434,364,23.2196,29.8738,3,3,74,74,0.321871,3.90256,6,14,14,7,5
21,1362,333,20.7697,26.8076,3,3,73,73,0.26916,3.27662,5,12,12,6,4
22,1154,285,19.0713,24.8055,3,3,67,67,0.213105,2.57868,5,12,11,5,3
23,928,247,16.9119,22.1865,3,3,51,51,0.148556,1.8163,4,10,9,4,3
24,774,200,15.0557,19.8554,3,3,42,42,0.111244,1.4155,4,9,8,3,2
25,608,178,13.6209,18.0767,3,3,59,59,0.075291,0.988765,3,8,7,3,2
26,504,148,12.3511,16.3848,3,3,49,49,0.0503816,0.681211,3,7,6,2,1
27,412,133,10.7097,14.4194,3,3,34,34,0.0321868,0.433475,3,6,5,1,1
28,288,93,9.25641,12.6564,3,3,31,31,0.0173706,0.250898,3,5,4,1,0
29,208,59,7.91275,10.8322,3,3,30,30,0.0119372,0.181449,2,4,4,1,0
30,142,34,7.17593,9.85185,3,3,20,20,0.0061751,0.098665,2,3,3,0,0
31,98,27,5.88732,8.1831,3,3,18,18,0.0029941,0.0540846,2,3,2,0,0
32,60,17,5.4186,7.62791,3,3,12,12,0.0017758,0.033137,1,3,2,0,0
33,32,8,4.41667,6.29167,3,3,11,11,0.0006668,0.0143094,1,2,2,0,0
34,14,3,3.81818,5.27273,3,3,7,7,0.0001331,0.0040227,1,1,1,0,0
35,2,1,5,7,5,7,5,7,5.4e-06,0.0004375,2,1,2,0,0
36,2,0,3,4,3,3,3,4,2.29e-05,0.0005945,1,1,1,0,0
