depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,262,296,262,296,262,296,0.0080656,0.0941397,0,262,211,177,177,0
1,2,0,254,289,222,255,286,286,0.0123348,0.102477,96,145,204,169,100,0
2,4,0,238.5,275.25,193,220,279,279,0.0184262,0.17247,92,135,193,156,89,0
3,8,0,218.125,255,168,190,260,260,0.0240928,0.266621,88,122,177,140,78,0
4,16,0,202.625,238.75,150,171,242,242,0.0413234,0.486249,80,112,164,127,71,0
5,32,0,181.344,215.438,131,141,222,222,0.0708126,0.825012,74,98,144,110,60,0
6,64,0,160.031,192.125,111,111,212,212,0.121303,1.42344,66,86,124,92,50,0
7,128,0,141.805,172.594,96,96,194,194,0.204122,2.48103,56,76,107,76,42,0
8,256,0,128.867,158.355,87,87,171,171,0.365561,4.56206,48,71,95,65,37,0
9,508,0,119.9,148.11,71,71,166,166,0.664921,8.53188,43,67,87,59,35,0
10,996,0,110.866,137.499,61,61,166,166,1.16835,15.2499,39,62,80,53,31,0
11,1788,0,100.558,125.396,59,59,156,156,1.85458,24.5786,35,56,71,46,27,0
12,3044,0,90.7615,114.006,53,53,147,147,2.80429,37.5982,31,51,63,40,23,0
13,4792,0,81.3343,102.806,46,46,144,144,3.90848,52.9771,28,46,55,34,20,0
14,7238,0,72.5608,92.4996,38,38,141,141,5.22111,71.6348,24,41,48,28,17,0
15,10710,0,64.4812,82.7364,29,29,141,141,6.7764,94.7856,21,37,42,23,14,0
16,15846,0,57.6375,74.4985,24,24,136,136,8.89457,128.151,18,33,36,19,12,0
17,22602,0,52.2533,67.9693,11,13,122,122,12.6962,174.882,15,31,32,16,11,0
18,31144,0,47.2689,61.8593,3,4,113,113,15.6398,223.17,13,28,29,14,9,0
19,41348,0,42.3599,55.7491,3,3,101,101,19.205,259.563,12,25,25,12,8,0
20,53182,0,38.1313,50.4005,3,3,98,98,25.0436,324.463,10,23,22,10,7,0
21,66892,0,34.7581,46.0244,3,3,87,87,30.7149,396.081,9,21,20,9,6,0
22,80374,0,31.6558,41.9099,3,3,96,96,34.3638,486.001,8,20,18,7,5,0
23,79986,0,28.9239,38.3047,3,3,87,87,32.6179,556.082,7,18,16,7,5,0
24,72884,0,26.1233,34.6427,3,3,75,75,24.9565,477.935,6,17,14,6,4,0
25,41277,0,23.8411,31.6742,3,3,69,69,11.5085,235.651,6,15,13,5,4,0
