depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,26,28,26,28,26,28,0.0024617,0.0228359,0,26,5
1,2,1,26,28,26,28,26,28,0.0027622,0.018253,0,26,5
2,2,0,26,28,26,26,26,28,0.0046812,0.0325847,0,26,5
3,4,0,24,25.5,22,22,26,26,0.0070847,0.0527131,0,24,4
4,8,0,17,18.75,11,11,25,25,0.0088166,0.0833278,0,17,3
5,16,0,12.75,14.25,5,5,24,24,0.0088687,0.113078,0,12,2
6,22,0,14,15.8182,11,11,25,25,0.0152035,0.199245,0,14,2
7,34,0,13.6765,15.6176,11,11,22,22,0.0166758,0.222682,0,13,2
8,54,0,13.2963,15.1296,11,11,22,22,0.0241816,0.327287,0,13,2
9,92,1,12.1099,13.7912,9,9,18,18,0.0264912,0.433279,0,12,2
10,164,2,9.44444,10.9383,5,5,16,16,0.0206391,0.475902,0,9,1
11,218,1,7.35023,8.8341,5,5,13,13,0.0103706,0.388795,0,7,1
12,140,0,8.14286,9.92857,5,5,9,9,0.0088861,0.295153,0,8,1
13,120,0,8.96667,10.9583,5,5,9,11,0.0095808,0.30222,0,8,1
14,122,0,8.04918,9.81148,5,5,9,11,0.0072951,0.257443,0,8,1
15,112,0,6.67857,8.09821,5,5,9,11,0.0036112,0.188122,0,6,1
16,72,0,5.5,6.625,5,5,9,9,0.0006955,0.0838504,0,5,1
17,18,0,5,6,5,5,5,6,0,0.0193484,0,5,1
