depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,85,101,85,101,85,101,0.0030833,0.0614175,0,85,61,45,45,0
1,2,0,100.5,114,100,100,101,115,0.0062003,0.0668423,22,65,75,61,43,0
2,4,0,99.75,115.5,73,73,143,157,0.00995749,0.117537,20,64,75,59,39,0
3,8,0,118.5,134,81,81,179,189,0.0135303,0.211465,25,72,91,75,47,0
4,16,0,123.75,140.312,43,43,221,232,0.0271519,0.426178,26,81,97,81,54,0
5,32,1,127.677,143.677,41,41,206,206,0.051311,0.799487,32,77,102,86,52,0
6,62,0,119.065,135.129,17,17,242,242,0.108468,1.6585,25,82,95,79,55,0
7,124,5,115.504,130.798,14,14,244,244,0.193781,2.98006,26,76,91,76,51,0
8,238,13,104.702,119.644,5,5,267,267,0.330462,5.08392,24,71,82,67,45,0
9,450,34,96.0457,110.168,3,3,271,271,0.585034,8.92648,20,67,74,60,43,0
10,832,96,89.947,103.41,5,5,316,316,1.02422,15.459,16,67,69,55,42,0
11,1472,173,82.96,95.6767,3,3,338,338,1.69264,25.4584,14,62,63,50,38,0
12,2598,383,76.8921,89.14,3,3,306,306,2.72158,41.2571,13,58,58,45,35,0
13,4430,700,71.518,83.2051,3,3,350,350,4.26849,66.8308,12,54,53,41,32,0
14,7458,1278,66.138,77.2146,3,3,337,337,6.48948,103.207,11,51,48,37,30,0
15,12286,2327,61.5715,72.1542,3,3,309,309,9.51838,150.61,10,47,45,34,27,0
16,19436,3791,57.7058,67.8426,3,3,295,295,13.9953,219.476,10,44,41,31,25,0
17,28210,5313,55.4888,65.3687,3,3,328,328,21.2663,307.488,9,43,39,30,24,0
18,39898,7473,53.085,62.6802,3,3,329,329,32.4146,424.152,9,41,37,28,22,0
19,50516,9665,51.9184,61.3458,3,3,302,302,43.5909,543.844,9,40,36,27,22,0
20,57250,10877,51.3179,60.6512,3,3,316,316,50.7808,666.338,9,39,36,27,21,0
21,61834,12079,50.4343,59.6267,3,3,262,262,56.4161,731.516,9,39,35,26,21,0
22,20721,3131,49.5623,58.9017,3,3,281,281,20.0235,262.746,9,38,34,25,20,0
