depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,41,53,41,53,41,53,0.0005879,0.0130207,0,41,28
1,2,0,24.5,61,5,5,44,54,0.0004987,0.0069174,6,13,15
2,4,2,24.75,120,31,31,68,81,0.0016572,0.0236409,4,39,33
3,4,1,41.25,197,51,51,61,64,0.0025864,0.0409656,4,49,39
4,6,0,37.3333,273,15,15,65,77,0.0035425,0.048412,5,30,25
5,12,1,32.0833,464,10,10,77,77,0.0046753,0.0689226,7,22,23
6,22,6,26.5,706,11,11,66,66,0.0064771,0.0929152,10,21,24
7,32,5,26.9063,1045,7,7,67,67,0.0100884,0.148169,7,21,20
8,54,13,22.6667,1489,5,5,57,62,0.0141764,0.213968,6,21,18
9,82,15,24.2683,2383,5,5,82,82,0.0254769,0.397336,5,21,18
10,134,34,19.2239,3127,3,3,71,71,0.0315483,0.495729,5,18,16
11,178,45,18.6685,4080,3,3,69,69,0.0404338,0.637858,5,17,15
12,246,62,17.7073,5373,3,3,73,73,0.0496788,0.807598,5,16,14
13,340,97,16.0882,6756,3,3,70,70,0.0654545,1.04312,4,16,13
14,440,131,15.3273,8287,3,3,63,63,0.0820461,1.32894,4,16,13
15,540,165,14.5111,9619,3,3,79,79,0.0921754,1.4799,4,15,12
16,624,197,13.6779,10550,3,3,71,71,0.0967208,1.53913,4,14,11
17,716,234,12.3422,11036,3,3,52,52,0.0960551,1.52381,4,12,10
18,794,259,11.5428,11533,3,3,46,46,0.102899,1.6685,3,12,9
19,828,290,10.5374,11095,3,3,60,60,0.0910271,1.45955,3,11,9
20,650,232,9.57385,7969,3,3,47,47,0.061738,1.02732,3,10,8
21,538,198,8.48141,5948,3,3,49,49,0.0433488,0.733453,3,8,7
22,418,163,6.70813,3726,3,3,31,31,0.024683,0.428914,3,7,5
23,320,120,6.21563,2673,3,3,23,23,0.0167565,0.310648,2,6,4
24,238,89,5.27731,1696,3,3,28,28,0.0102517,0.197708,2,5,4
25,164,67,4.87805,1091,3,3,31,31,0.0065198,0.131724,2,5,3
26,104,41,4.67308,659,3,3,27,27,0.0035705,0.0718417,2,4,3
27,78,33,3.24359,348,3,3,13,13,0.0013326,0.0348701,2,3,2
28,46,19,2.91304,183,3,3,12,12,0.0007493,0.0209452,1,3,2
29,22,11,2.59091,80,3,3,9,9,0.0003661,0.0099793,2,3,2
30,8,4,2.25,25,3,4,5,5,7.2e-05,0.0026144,3,2,1
31,4,1,2.75,15,3,3,5,5,7.84e-05,0.0018365,2,2,1
