depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,90,110,90,110,90,110,0.0097572,0.0295972,0,90,28
1,2,0,81,190,56,56,106,131,0.0103108,0.0241747,10,33,24
2,4,0,94.25,433,53,53,174,221,0.0376148,0.0757385,9,46,27
3,8,2,75.625,712,59,59,183,183,0.045377,0.0887664,17,35,30
4,12,2,83.75,1136,35,35,215,215,0.102169,0.199251,14,49,28
5,20,7,75.6,1721,44,44,198,198,0.161405,0.292723,17,50,33
6,26,9,75.2308,2259,31,31,219,219,0.176968,0.337145,20,47,33
7,34,7,83.9706,3334,11,11,272,272,0.308759,0.560468,16,46,30
8,54,19,67.6667,4311,5,5,372,372,0.520634,0.876342,16,52,30
9,70,20,61.9143,5033,9,9,314,314,0.544533,0.956094,14,44,24
10,100,43,43.96,5177,11,11,379,379,0.430309,0.7881,14,32,21
11,114,38,42.8158,5587,11,11,392,392,0.486626,0.936074,11,32,16
12,152,53,33.625,5713,9,9,198,198,0.562659,1.07723,8,29,12
13,196,76,24.7857,5465,5,5,203,203,0.348532,0.785102,6,20,9
14,232,96,19.3405,5027,5,5,159,159,0.3011,0.718284,5,17,7
15,244,89,16.2705,4477,5,5,113,113,0.256477,0.650476,4,14,5
16,278,106,11.9245,3792,5,5,113,113,0.163606,0.488593,3,10,4
17,270,87,9.84815,3058,5,5,82,82,0.114346,0.398655,3,8,3
18,250,88,7.596,2206,5,5,68,68,0.0625313,0.271965,3,7,2
19,190,67,6.43684,1441,5,5,68,68,0.0374483,0.173281,3,6,2
20,110,41,4.97273,654,5,5,39,39,0.0095027,0.0634021,3,4,1
21,60,18,4.75,346,5,5,19,19,0.0044064,0.0347782,2,4,1
22,24,7,4.70833,137,5,5,9,9,0.0011925,0.0115733,2,3,1
23,12,3,4.08333,59,5,5,9,9,0.000312002,0.0039289,2,2,1
24,2,0,5,12,5,5,5,6,6.7398e-05,0.000781701,1,2,1
