depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,210,126,210,126,210,126,0.0116902,0.0689941,0,210,54,105,105,48
1,2,0,148,95,117,109,179,117,0.0159082,0.0561918,24,87,37,65,46,36
2,4,0,97.25,74.75,61,61,150,96,0.0191881,0.0766407,18,65,27,34,25,26
3,8,0,70.375,58.75,32,32,113,113,0.0239442,0.114284,10,50,19,19,15,19
4,16,0,45.125,43.625,15,15,81,81,0.0215337,0.101887,10,27,13,8,5,13
5,32,0,32.2812,33.9375,8,8,75,75,0.0313818,0.160513,6,21,9,4,3,9
6,64,0,21.5156,24.4375,4,4,66,66,0.0340298,0.191301,4,13,6,1,1,6
7,112,0,14.7054,17.4732,4,4,48,48,0.0322938,0.202384,4,8,4,0,0,4
8,170,0,10.7118,13.1176,4,4,43,43,0.0287303,0.20631,3,5,3,0,0,3
9,204,0,8.37255,10.3039,4,4,35,35,0.017452,0.160127,3,3,2,0,0,2
10,208,0,6.72115,8.23077,4,4,25,25,0.0115791,0.129368,2,3,1,0,0,1
11,136,0,6.03676,7.38235,4,4,16,16,0.005803,0.0740714,2,2,1,0,0,1
12,82,0,4.95122,6.14634,4,4,12,12,0.0024393,0.0397004,2,2,1,0,0,1
13,30,0,4.8,6,4,4,8,8,0.0008839,0.0140014,2,2,1,0,0,1
14,6,0,4,5,4,4,4,5,0.0001193,0.0023488,2,2,1,0,0,1
