depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,41,54,41,54,41,54,0.0010123,0.0172323,0,41,29,16,16
1,2,0,26,34.5,25,25,27,36,0.0006182,0.0123853,0,26,16,8,8
2,4,0,16.25,22.75,14,14,18,22,0.0006647,0.0151851,0,16,8,1,1
3,8,0,10.5,15.125,3,4,15,15,0.0008104,0.0210764,0,10,5,0,0
4,14,1,8.92308,12.6923,7,7,16,16,0.0009557,0.0254575,0,8,4,0,0
5,26,1,6.12,8.6,3,3,11,11,0.0011957,0.0443132,0,6,2,0,0
6,40,8,5.3125,7.46875,3,3,7,7,0.0009274,0.0364772,0,5,2,0,0
7,52,9,4.02326,5.48837,3,3,7,7,0.0005054,0.0371989,0,4,1,0,0
8,38,10,3.14286,4.21429,3,3,5,5,3.73e-05,0.0191238,0,3,1,0,0
9,16,5,3,4,3,3,3,4,0,0.0075627,0,3,1,0,0
10,4,2,3,4,3,3,3,4,0,0.0011822,0,3,1,0,0
