depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,21,29,21,29,21,29,0.0002942,0.0108347,0,21,12,4,4,0
1,2,1,21,29,21,29,21,29,0.0003085,0.0059459,0,21,12,4,4,0
2,2,0,19,26,17,21,21,23,0.0007726,0.0132382,0,19,11,4,4,0
3,4,0,17.75,24.5,15,15,22,23,0.0012881,0.0221321,0,17,10,3,3,0
4,8,0,17.625,24.25,13,13,22,23,0.0033259,0.0635895,0,17,10,3,3,0
5,16,0,15.75,22,11,11,22,22,0.0058375,0.10398,0,15,8,2,2,0
6,32,0,15.4375,21.5,9,9,22,22,0.0098254,0.170827,0,15,8,2,2,0
7,64,0,14.3125,19.875,9,9,22,22,0.0142114,0.276724,0,14,7,2,2,0
8,128,0,14.1875,19.6875,8,8,22,22,0.0266352,0.538385,0,14,7,2,2,0
9,256,0,13.9375,19.3125,5,5,22,22,0.050853,1.02388,0,13,7,2,2,0
10,512,0,13.75,19.0312,5,5,22,22,0.0985038,2.03162,0,13,7,2,2,0
11,1024,0,13.0312,17.9688,5,5,22,22,0.184341,3.7472,1,12,7,2,2,0
12,2048,0,12.2109,16.8359,5,5,22,22,0.332314,6.68224,1,11,6,1,1,0
13,2714,0,10.8522,15.0398,5,5,22,22,0.361378,7.24669,1,9,5,1,1,1
14,1392,0,10.6293,14.9626,5,5,21,21,0.170081,3.45985,1,8,5,0,0,3
15,632,0,8.09652,11.4858,3,3,19,19,0.0460903,1.08267,1,5,3,0,0,3
16,158,0,8.03165,11.481,3,3,12,12,0.0074176,0.190934,2,3,3,0,0,3
17,194,50,8.35417,11.9653,3,3,12,12,0.0047106,0.140533,2,2,3,0,0,3
18,240,80,8.38125,12.0125,5,5,12,12,0.0039523,0.132554,2,1,3,0,0,3
19,288,37,8.32669,11.9283,3,3,12,12,0.0093263,0.255675,2,3,3,0,0,3
20,330,31,7.8194,11.2074,3,3,12,12,0.0114143,0.312648,2,2,3,0,0,3
21,336,47,7.2872,10.4256,3,3,12,12,0.0094023,0.273589,2,2,3,0,0,3
22,366,62,7.09868,10.148,3,3,11,11,0.0086271,0.260134,2,2,3,0,0,3
23,366,42,7.04938,10.0741,3,3,11,11,0.009878,0.280628,2,2,3,0,0,3
24,366,45,6.919,9.8785,3,3,11,11,0.0096039,0.274471,2,2,2,0,0,2
25,418,50,6.67391,9.51087,3,3,11,11,0.0107259,0.306306,2,2,2,0,0,2
26,498,75,6.58392,9.37589,3,3,11,11,0.0117846,0.347206,2,2,2,0,0,2
27,546,102,6.43694,9.15541,3,3,11,11,0.0114801,0.34595,2,2,2,0,0,2
28,604,126,6.27615,8.91423,3,3,9,9,0.011516,0.361042,2,2,2,0,0,2
29,692,129,6.14032,8.71048,3,3,9,9,0.0135132,0.421422,2,2,2,0,0,2
30,768,161,6.05766,8.58649,3,3,9,9,0.0129855,0.429365,2,1,2,0,0,2
31,864,163,5.91013,8.36519,3,3,9,9,0.0151121,0.496173,1,1,2,0,0,2
32,948,168,5.80513,8.20769,3,3,9,9,0.0169014,0.556989,1,1,2,0,0,2
33,1052,198,5.66042,7.99063,3,3,9,9,0.0170223,0.587145,2,1,2,0,0,2
34,1054,182,5.54358,7.81537,3,3,7,7,0.0174228,0.59221,2,1,2,0,0,2
35,1076,149,5.41855,7.62783,3,3,7,7,0.0184521,0.620137,1,1,2,0,0,2
36,1042,161,5.21112,7.31669,3,3,7,7,0.015883,0.565873,1,1,2,0,0,2
37,940,134,5.18114,7.27171,3,3,7,7,0.0142148,0.510782,1,1,2,0,0,2
38,896,115,4.9872,6.98079,3,3,7,7,0.0139839,0.500489,1,1,1,0,0,1
39,768,109,4.88164,6.82246,3,3,7,7,0.0104472,0.397883,1,1,1,0,0,1
40,662,82,4.79655,6.69483,3,3,7,7,0.0086786,0.342586,1,1,1,0,0,1
41,576,51,4.69524,6.54286,3,3,7,7,0.0077997,0.301863,1,1,1,0,0,1
42,494,39,4.56484,6.34725,3,3,7,7,0.0066092,0.261997,1,1,1,0,0,1
43,400,28,4.44086,6.16129,3,3,7,7,0.0050146,0.201808,1,1,1,0,0,1
44,312,11,4.37542,6.06312,3,3,7,7,0.0043066,0.1696,1,1,1,0,0,1
45,230,10,4.31818,5.97727,3,3,5,5,0.0028526,0.11714,1,1,1,0,0,1
46,162,3,4.09434,5.64151,3,3,5,5,0.0020039,0.0812158,2,1,1,0,0,1
47,96,1,4.30526,5.95789,3,3,5,5,0.0012376,0.0505952,1,1,1,0,0,1
48,64,1,4.11111,5.66667,3,3,5,7,0.0008292,0.032246,1,1,1,0,0,1
49,40,1,3.76923,5.15385,3,3,5,5,0.0004753,0.0186649,2,1,1,0,0,1
50,18,0,3.77778,5.16667,3,3,5,5,0.0002298,0.0088134,2,1,1,0,0,1
51,8,0,4,5.5,3,3,5,7,0.000105,0.0040166,2,1,1,0,0,1
52,4,0,4,5.5,3,3,5,7,4.63e-05,0.0019751,2,1,1,0,0,1
53,2,0,4,5.5,3,4,5,5,3.67e-05,0.0009959,2,1,1,0,0,1
