depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,734,853,734,853,734,853,0.529961,0.756249,0,734,248
1,2,0,706,1686,623,623,789,978,1.25522,1.56094,88,438,261
2,4,0,700,3336,519,519,848,1054,2.15089,2.68119,67,436,259
3,8,0,688,6243,359,359,1032,1263,5.63597,7.08717,91,343,236
4,16,2,595.875,10721,162,162,1337,1337,14.0182,17.0577,89,337,236
5,28,2,606.607,18646,85,85,2219,2423,34.8456,41.6335,74,409,231
6,52,9,420.788,23745,61,61,2536,2854,29.143,36.0386,82,270,177
7,86,15,343.698,31476,37,37,2349,2686,47.7718,58.2949,58,257,138
8,142,38,248.577,37304,5,5,1752,1966,48.5164,60.3604,50,202,107
9,206,54,211.675,45671,5,5,1653,1906,51.263,64.7017,42,168,86
10,302,87,166.411,52179,5,5,1250,1466,51.433,66.9608,33,140,68
11,424,146,137.554,59795,5,5,1046,1274,58.1244,77.3201,27,134,58
12,552,204,121.134,68837,5,5,973,1097,54.6071,74.4949,26,113,53
13,686,265,104.313,73503,5,5,736,745,53.0872,74.6981,25,99,46
14,826,311,92.4213,78482,5,5,682,682,51.8613,75.1567,21,87,39
15,1000,401,77.74,79592,5,5,631,631,44.8139,68.2277,19,74,33
16,1162,463,69.7556,83067,5,5,582,582,44.0383,68.5774,16,67,29
17,1346,531,60.312,82953,5,5,550,550,38.4528,62.5303,15,55,24
18,1558,659,50.4255,81002,5,5,448,448,32.5416,55.4002,13,49,21
19,1672,713,43.0867,75153,5,5,422,422,28.3071,49.5533,11,41,17
20,1724,751,36.5418,66249,5,5,296,296,19.0491,36.6975,10,36,15
21,1818,806,31.1881,60009,5,5,307,307,15.2832,30.9901,8,31,12
22,1888,856,26.3014,52935,5,5,276,276,11.6664,25.3646,7,26,10
23,1830,828,21.4383,42739,5,5,186,186,7.57422,18.2288,6,21,8
24,1742,761,17.9529,34816,5,5,144,144,4.7218,13.3411,5,17,7
25,1406,593,14.702,23527,5,5,142,142,2.51322,8.2293,4,13,5
26,1188,465,12.1557,16832,5,5,114,114,1.6676,5.86132,3,10,4
27,994,345,10.4648,12244,5,5,102,102,0.980054,4.03585,3,8,3
28,830,259,8.93012,8765,5,5,84,84,0.526497,2.71212,3,6,2
29,600,185,7.545,5314,5,5,61,61,0.256199,1.59948,2,5,2
30,390,123,5.91795,2747,5,5,38,38,0.0938468,0.791822,2,4,1
31,202,47,5.38119,1292,5,5,19,19,0.0325148,0.333801,2,3,1
32,66,18,4.75758,367,5,5,11,12,0.007586,0.0963562,2,3,1
33,22,3,4.31818,114,5,5,5,6,0.0016984,0.0260097,2,2,1
