depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,268,206,268,206,268,206,0.0082032,0.140578,0,268,166,228,228,120
1,2,0,204,161.5,186,146,222,222,0.0074052,0.113488,63,138,124,166,117,117
2,4,0,166.5,139,150,123,211,211,0.0079392,0.151083,60,99,103,130,79,101
3,8,0,150,130.375,121,109,194,194,0.0157265,0.273818,51,88,95,115,70,93
4,16,0,131.125,115.875,88,88,187,187,0.0224295,0.421157,47,70,83,98,54,82
5,32,0,116.812,105.5,73,73,216,216,0.044007,0.795213,41,67,75,86,52,75
6,62,0,101.984,94.3548,48,48,194,194,0.0687221,1.27264,38,56,66,74,42,66
7,124,0,90,85.6452,33,33,208,208,0.124997,2.2836,33,52,59,63,38,59
8,246,0,77.9878,75.9512,17,17,207,207,0.208168,3.8131,30,43,51,53,31,51
9,452,0,67.6748,67.5133,13,13,205,205,0.324812,5.95159,26,37,45,45,26,45
10,772,0,58.4417,59.5259,3,3,192,192,0.474011,9.26465,23,32,38,37,21,38
11,1250,0,49.54,51.5624,3,3,181,181,0.633065,12.6944,20,27,32,30,17,32
12,1958,0,41.9653,44.4734,3,3,206,206,0.812683,15.4431,17,22,27,25,14,27
13,2862,0,36.0287,38.8816,3,3,192,192,0.999203,19.1944,15,19,23,20,11,23
14,3858,0,30.5677,33.5736,3,3,182,182,1.1159,21.7406,13,16,19,16,9,19
15,4864,0,25.7097,28.7714,3,3,185,185,1.15315,22.7576,11,13,16,13,7,16
16,5668,0,21.5977,24.5893,3,3,155,155,1.08307,21.8398,9,11,13,10,5,13
17,6252,0,17.9747,20.8456,3,3,130,130,0.957251,19.8513,7,9,10,7,4,10
18,6416,0,15.0528,17.7123,3,3,128,128,0.792955,16.931,6,7,8,6,3,8
19,5962,0,13.0096,15.4945,3,3,115,115,0.616564,13.5578,5,6,7,4,2,7
20,5152,0,11.5208,13.8352,3,3,103,103,0.456655,10.1848,5,5,6,4,2,6
21,4074,0,10.4656,12.6556,3,3,97,97,0.316423,7.2196,4,5,5,3,1,5
22,2966,0,9.77478,11.8823,3,3,75,75,0.208512,4.86508,4,4,5,3,1,5
23,2124,0,9.02307,11.0344,3,3,63,63,0.134467,3.18219,4,4,4,2,1,4
24,1462,0,8.71614,10.6758,3,3,58,58,0.0904371,2.15085,4,4,4,2,1,4
25,998,0,8.32265,10.2325,3,3,46,46,0.0573329,1.35016,3,4,4,2,1,4
26,624,0,7.83173,9.66987,3,3,40,40,0.0322066,0.780216,3,3,3,1,1,3
27,384,0,7.5,9.29688,3,3,38,38,0.0182058,0.454906,3,3,3,1,0,3
28,252,0,6.23413,7.84921,3,3,31,31,0.0091882,0.250304,3,2,2,1,0,2
29,140,0,5.67857,7.19286,3,3,27,27,0.0044425,0.129425,2,2,2,0,0,2
30,62,0,5.17742,6.70968,3,3,21,21,0.0016851,0.0586213,2,2,2,0,0,2
31,26,0,4.80769,6.19231,3,3,16,16,0.0006585,0.0204472,2,2,1,0,0,1
32,6,0,4.66667,6.16667,3,3,7,9,0.0001232,0.0045419,2,2,1,0,0,1
33,6,0,4,5.33333,3,3,7,9,0.0001135,0.0044213,1,2,1,0,0,1
