depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,293,391,293,391,293,391,0.018599,0.0887573,0,293,146,45,45
1,2,0,232,315.5,220,220,244,335,0.0251651,0.130153,0,232,109,26,26
2,4,0,215.75,295.25,189,189,242,322,0.0380778,0.222886,0,215,104,26,26
3,8,0,179.25,244.125,126,126,234,267,0.0566158,0.352345,0,179,84,19,19
4,16,0,147.438,199.25,80,80,198,235,0.0873026,0.542913,0,147,65,13,13
5,32,0,116.406,156.719,53,53,162,189,0.122021,0.82392,0,116,50,8,8
6,64,0,92.1406,122.859,35,35,157,157,0.179674,1.38634,0,92,38,6,6
7,128,0,71.5234,95.0312,22,22,127,127,0.253479,2.06868,0,71,27,3,3
8,256,0,56.7188,75.1602,11,13,98,98,0.367464,3.21899,0,56,21,2,2
9,510,0,43.6529,57.6471,4,4,93,93,0.514034,4.5479,0,43,15,1,1
10,968,4,33.2915,43.8278,4,4,67,67,0.661265,6.44256,0,33,11,0,0
11,1536,13,25.5988,33.4498,4,4,56,56,0.714339,7.65963,0,25,8,0,0
12,1940,24,20.5433,26.6482,4,4,53,53,0.657012,7.71821,0,20,6,0,0
13,2006,31,16.3438,21.0922,4,4,47,47,0.474804,6.30791,0,16,5,0,0
14,1760,43,13.0192,16.714,4,4,31,31,0.277597,4.34883,0,13,4,0,0
15,1556,55,9.66755,12.4031,4,4,22,22,0.134026,2.79065,0,9,2,0,0
16,1132,38,7.20293,9.08501,4,4,17,17,0.0494484,1.4467,0,7,1,0,0
17,846,23,5.58566,6.98542,4,4,11,11,0.0177158,0.814819,0,5,1,0,0
18,470,25,4.05393,5.06742,4,4,8,8,0.000363,0.326697,0,4,1,0,0
19,326,78,4,5,4,4,4,5,0,0.188356,0,4,1,0,0
20,32,16,4,5,4,4,4,5,0,0.0126377,0,4,1,0,0
