depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,66,84,66,84,66,84,0.000996,0.0216361,0,66,52,34,34
1,2,0,60,76.5,57,57,63,81,0.0021852,0.0333086,0,60,43,26,26
2,4,0,53.75,67,51,51,57,69,0.0031639,0.0559885,0,53,37,24,24
3,8,0,49.25,62,38,38,57,64,0.0056363,0.0985172,0,49,33,20,20
4,16,0,43.625,55.6875,36,36,57,57,0.0088869,0.160552,0,43,29,17,17
5,32,0,38.4375,49.5312,27,27,57,57,0.0129785,0.24766,0,38,25,14,14
6,64,0,33.3438,43.3281,15,20,57,57,0.0218958,0.434071,0,33,21,11,11
7,128,0,29.3203,38.25,3,4,55,55,0.0379417,0.759809,0,29,19,10,10
8,252,0,25.6786,33.7698,3,3,48,48,0.0627768,1.30075,0,25,16,8,8
9,366,0,21.6858,28.8361,3,3,39,39,0.0744958,1.59233,0,21,13,6,6
10,524,0,17.5553,23.6565,3,3,32,32,0.0825971,1.83465,0,17,10,4,4
11,646,1,14.1349,19.3039,3,3,24,24,0.0749141,1.78978,0,14,7,2,2
12,502,5,11.1429,15.3441,3,3,20,20,0.0395623,1.05627,0,11,5,1,1
13,446,8,9.1347,12.6918,3,3,19,19,0.0255342,0.748987,0,9,4,0,0
14,332,3,7.89362,11.1216,3,3,15,15,0.014906,0.497204,0,7,3,0,0
15,210,9,6.38308,8.85572,3,3,15,15,0.0059525,0.245191,0,6,2,0,0
16,152,14,4.74638,6.52174,3,3,10,10,0.0021674,0.126569,0,4,1,0,0
17,120,12,4.64815,6.42593,3,3,9,9,0.001557,0.0943718,0,4,1,0,0
18,86,13,4.12329,5.68493,3,3,5,5,0.0006639,0.056375,0,4,1,0,0
19,66,17,3,4,3,3,3,4,0,0.0276247,0,3,1,0,0
20,42,21,3,4,3,3,3,4,0,0.0127969,0,3,1,0,0
