depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,388,515,388,515,388,515,0.034134,0.132684,0,388,237,115,115
1,2,0,302,403.5,293,293,311,407,0.0402112,0.116988,102,174,177,76,46
2,4,0,230.75,313.5,218,218,239,331,0.0465285,0.152104,75,134,129,48,30
3,8,0,176,242.875,146,146,196,253,0.0749821,0.242903,54,104,91,26,16
4,16,0,130.938,177.875,101,101,152,176,0.092467,0.308571,37,79,63,16,10
5,32,0,104.156,140.969,77,77,129,148,0.123528,0.478615,25,65,47,10,6
6,64,0,82.0625,111.094,48,48,116,116,0.172991,0.765776,19,50,34,5,3
7,128,0,64,86.1953,25,23,102,102,0.248838,1.1767,14,39,25,2,1
8,236,0,52.0932,69.3559,4,5,81,81,0.350217,1.77433,10,33,19,1,1
9,424,0,41.8137,55.1486,4,4,63,63,0.470782,2.33583,8,26,15,1,0
10,684,0,34.6111,45.3289,4,4,59,59,0.600907,3.17939,7,22,12,0,0
11,922,3,27.4048,35.4483,4,4,62,62,0.598352,3.3787,5,18,9,0,0
12,1098,13,21.5438,27.7825,4,4,53,53,0.520346,3.22391,3,14,6,0,0
13,1184,12,15.0691,19.3456,4,4,44,44,0.331346,2.47994,2,10,4,0,0
14,1194,31,11.4015,14.3603,4,4,30,30,0.204358,1.85056,2,7,3,0,0
15,1128,61,8.92034,11.2868,4,4,22,22,0.130703,1.34219,1,6,2,0,0
16,1030,98,6.45172,8.15773,4,4,16,16,0.0659034,0.851473,1,4,1,0,0
17,854,90,5.48822,6.92539,4,4,12,12,0.0436952,0.688678,1,4,1,0,0
18,618,27,5.00338,6.33333,4,4,8,8,0.034968,0.565441,0,4,1,0,0
19,210,55,4,5,4,4,4,5,0.0061179,0.125349,0,3,1,0,0
20,70,35,4,5,4,4,4,5,0.0012857,0.0291863,0,4,1,0,0
