depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,15,20,15,20,15,20,0.0002534,0.0056213,0,15,5,0,0,0
1,2,1,15,20,15,20,15,20,0.0006661,0.0057018,0,15,5,0,0,0
2,2,0,15,20,15,15,15,20,0.0006661,0.0076631,0,15,5,0,0,0
3,4,0,12.5,16.5,10,10,15,15,0.0015189,0.0148838,0,12,4,0,0,0
4,8,0,12.5,16.5,10,10,15,15,0.0031612,0.0284329,0,12,4,0,0,0
5,16,0,11.25,14.75,10,10,15,15,0.0049449,0.0502171,0,11,3,0,0,0
6,30,0,10.2333,13.4,7,7,15,15,0.0081078,0.0871931,0,10,3,0,0,0
7,40,0,8.8,11.4,7,7,13,13,0.0073378,0.08544,1,8,2,0,0,1
8,44,0,7.68182,9.90909,4,4,13,13,0.0060825,0.0741902,2,7,2,0,0,2
9,18,0,8,10.3333,7,7,10,10,0.0008676,0.0146712,1,3,2,0,0,2
10,20,3,7.88235,10.1765,4,4,10,10,0.0006034,0.011143,2,2,2,0,0,2
11,28,5,7.13043,9.17391,4,4,10,10,0.0007321,0.0137594,2,2,2,0,0,2
12,34,6,6.89286,8.85714,4,4,10,10,0.0009781,0.0171517,2,2,1,0,0,1
13,44,6,6.44737,8.26316,4,4,10,10,0.0012642,0.0226918,1,2,1,0,0,1
14,44,8,6.25,8,4,4,10,10,0.001119,0.0213589,1,2,1,0,0,1
15,36,8,6.35714,8.14286,4,4,7,9,0.0009672,0.0171283,1,2,1,0,0,1
16,30,9,7,9,7,7,7,9,0.0006759,0.0131613,1,2,2,0,0,2
17,30,9,7,9,7,7,7,9,0.0006207,0.0124822,1,1,2,0,0,2
18,30,11,7,9,7,7,7,9,0.0003376,0.0091615,1,1,2,0,0,2
19,32,7,7,9,7,7,7,9,0.0007093,0.0144164,1,1,2,0,0,2
20,36,6,6.7,8.6,4,4,7,9,0.0006932,0.0157883,1,1,1,0,0,1
21,40,2,6.44737,8.26316,4,4,7,9,0.0008786,0.0192238,1,1,1,0,0,1
22,44,0,6.25,8,4,4,7,7,0.0011334,0.0230243,1,2,1,0,0,1
23,52,0,5.96154,7.61538,4,4,7,9,0.0012134,0.0256494,2,2,1,0,0,1
24,52,0,5.26923,6.69231,4,4,7,7,0.0011653,0.0237569,2,2,1,0,0,1
25,36,0,5.75,7.33333,4,4,7,7,0.0008062,0.0173704,2,2,1,0,0,1
26,36,0,5.58333,7.11111,4,4,7,9,0.0008051,0.0170611,2,2,1,0,0,1
27,32,0,4.84375,6.125,4,4,7,7,0.0006695,0.0139287,2,2,1,0,0,1
28,18,0,5,6.33333,4,4,7,7,0.000377,0.0081166,2,2,1,0,0,1
29,10,0,4,5,4,4,4,5,0.0001935,0.0038562,2,2,1,0,0,1
