depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,39,52,39,52,39,52,0.0011484,0.0205479,0,39,25
1,2,0,32,84,28,36,36,38,0.0014773,0.0271023,0,32,19
2,4,0,28,151,24,24,36,36,0.0022325,0.0404482,0,28,17
3,8,0,22.875,251,20,20,29,29,0.0034488,0.0694873,0,22,13
4,16,0,18,401,13,13,24,24,0.0041236,0.0931859,0,18,10
5,32,0,14.3125,643,7,10,20,20,0.0051251,0.135588,0,14,7
6,64,0,11.6875,1061,3,4,20,20,0.007858,0.215265,0,11,5
7,126,2,8.81746,1574,3,3,16,16,0.0106541,0.320981,0,8,4
8,200,3,6.84,1921,3,3,16,16,0.011629,0.402556,0,6,3
9,276,5,6.44565,2487,3,3,15,15,0.012852,0.46022,0,6,2
10,308,15,5.67857,2443,3,3,15,15,0.0114089,0.454478,0,5,2
11,192,7,5.20833,1391,3,3,15,15,0.0057641,0.266328,0,5,2
12,142,13,5.1831,1020,3,3,15,15,0.0043409,0.190747,0,5,2
13,82,16,4.20732,476,3,3,13,13,0.0016509,0.090879,0,5,2
14,32,5,4.21875,184,3,3,10,10,0.0005889,0.032648,0,5,2
15,22,4,3.59091,108,3,3,8,8,0.0002853,0.0184461,0,4,1
16,18,5,2.83333,70,3,3,7,7,0.0001056,0.0122076,0,3,1
17,14,4,2.42857,46,3,3,5,5,3.52e-05,0.0084628,0,3,1
18,4,1,2.25,12,3,3,3,4,0,0.0024782,0,3,1
19,2,1,1.5,4,3,4,3,4,0,0.0007929,0,3,1
