depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,96,121,96,121,96,121,0.0046229,0.0337998,0,96,46,19,19,0
1,2,0,84,105.5,56,56,112,138,0.0073232,0.03567,9,54,38,13,8,0
2,4,0,104,128.75,43,43,193,233,0.022794,0.106176,10,73,50,21,14,0
3,8,1,115.571,144.857,19,19,235,281,0.0325098,0.155303,17,64,55,22,10,0
4,14,1,122.923,154.154,32,32,346,422,0.0650874,0.301325,20,71,60,25,14,0
5,26,4,131.636,167.045,26,26,317,395,0.122528,0.558948,21,79,65,26,13,0
6,44,4,134.45,170.05,17,17,336,408,0.260248,1.13366,18,85,66,27,16,0
7,78,8,131.4,165.343,14,14,365,464,0.409446,1.80682,22,78,63,25,13,0
8,138,19,127.765,160.983,7,7,471,567,0.693222,3.04879,21,77,61,24,14,0
9,228,34,120.794,152.041,11,11,509,509,1.13508,4.8585,20,76,57,21,13,0
10,354,50,115.605,144.493,4,4,516,516,1.74513,7.47592,18,76,54,21,14,0
11,524,80,113.712,141.948,4,4,460,460,2.39089,10.4722,18,73,52,20,13,0
12,744,143,109.012,135.24,4,4,482,482,3.26844,14.0592,17,72,50,19,13,0
13,960,189,101.774,125.706,4,4,516,516,3.764,15.955,17,68,46,17,12,0
14,1196,266,94.5591,116.312,4,4,515,515,4.14621,17.8246,15,63,42,16,11,0
15,1398,308,87.5486,106.585,4,4,504,504,4.38593,18.853,15,58,38,14,10,0
16,1604,412,81.6468,98.8515,4,4,474,474,4.16857,18.6682,14,54,35,13,9,0
17,1734,481,76.5714,91.8276,4,4,428,428,4.0332,18.1094,13,50,32,12,9,0
18,1796,530,73.4329,87.2765,4,4,391,391,3.88408,17.5317,13,48,30,12,9,0
19,1812,541,67.9158,80.5987,4,4,370,370,3.42677,15.5901,13,43,28,11,7,0
20,1776,562,62.0033,73.617,4,4,357,357,2.77327,13.016,12,38,25,9,6,0
21,1754,612,55.9483,66.3722,4,4,374,374,2.24978,10.6976,11,33,22,8,5,0
22,1642,605,51.2141,60.7425,4,4,323,323,1.7249,8.50978,11,29,20,7,5,0
23,1556,587,44.2859,52.9102,4,4,260,260,1.23541,6.66009,10,24,16,5,3,0
24,1456,585,38.7876,46.6142,4,4,199,199,0.875514,5.01987,9,20,14,4,2,0
25,1384,565,32.9805,39.9463,4,4,169,169,0.613364,3.75978,7,16,11,2,1,0
26,1326,550,27.9884,34.2461,4,4,155,155,0.448169,2.99431,6,14,9,1,1,0
27,1260,520,23.2919,28.7838,4,4,139,139,0.325303,2.35272,5,12,7,1,0,1
28,1132,453,18.8056,23.5199,4,4,104,104,0.21326,1.69634,4,9,6,0,0,1
29,1036,393,15.6656,19.7838,4,4,80,80,0.153582,1.32896,4,8,4,0,0,1
30,932,341,13.0034,16.5871,4,4,79,79,0.11072,1.04863,3,6,4,0,0,1
31,796,270,10.249,13.0646,4,4,61,61,0.0651727,0.718757,3,5,3,0,0,1
32,624,206,8.51914,10.9067,4,4,38,38,0.0379194,0.482877,2,4,2,0,0,1
33,442,128,7.21656,9.15605,4,4,40,40,0.0210122,0.29017,2,3,2,0,0,1
34,280,64,6.07407,7.7037,4,4,46,46,0.0108346,0.167947,2,3,1,0,0,1
35,124,21,5.32039,6.68932,4,4,31,31,0.0037197,0.065546,2,2,1,0,0,1
36,34,6,5.75,7.17857,4,4,22,22,0.0010986,0.0187181,2,2,1,0,0,1
37,8,2,6.66667,8.5,4,4,16,21,0.0002712,0.0041557,2,3,1,0,0,1
38,4,1,6,8,4,4,10,14,0.0001707,0.0024236,2,3,1,0,0,1
39,2,1,8,10,8,10,8,10,5.9e-06,0.0004789,2,1,2,0,0,2
40,2,0,6,7.5,4,4,8,10,4.32e-05,0.0012011,2,2,1,0,0,1
