depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,2049,2567,2049,2567,2049,2567,0.40802,0.907326,0,2049,1493,972,972,0
1,2,0,1756.5,2234,1735,1735,1778,2281,0.597741,1.38063,0,1756,1238,766,766,0
2,4,0,1583.25,2010.25,1529,1569,1639,1943,0.982506,2.36145,0,1583,1079,653,653,0
3,8,0,1397.38,1785.38,1296,1296,1511,1756,1.48943,3.81291,0,1397,925,540,540,0
4,16,0,1234.38,1578.5,1121,1121,1333,1488,2.47225,6.58781,0,1234,796,451,451,0
5,32,0,1105.38,1422.19,911,966,1285,1285,4.08873,11.3747,0,1105,704,387,387,0
6,64,0,970.469,1256.77,723,838,1133,1133,6.60322,19.3086,0,970,603,317,317,0
7,128,0,860.047,1118,575,668,1075,1075,11.0542,33.4592,0,860,525,266,266,0
8,256,0,752.133,987.152,468,524,909,909,18.1292,57.0893,0,752,449,212,212,0
9,512,0,676.07,892.436,370,407,853,853,30.91,107.653,0,676,401,183,183,0
10,1024,0,603.903,801.877,310,313,757,757,53.1164,189.896,0,603,352,153,153,0
11,2048,0,541.248,721.128,241,261,718,718,93.0796,339.543,0,541,311,130,130,0
12,4094,0,484.217,647.15,126,168,688,688,162.215,602.895,0,484,273,109,109,0
13,8086,0,430.121,576.186,76,92,631,631,281.401,981.057,0,430,239,92,92,0
14,11310,0,383.768,514.102,4,5,595,595,348.743,1224.42,0,383,209,78,78,0
