depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,24,33,24,33,24,33,0.0002347,0.0087161,0,24,14,5,5
1,2,1,24,33,24,33,24,33,0.0005182,0.0086683,0,24,14,5,5
2,2,0,22,30.5,19,25,25,27,0.000759,0.0135826,0,22,12,4,4
3,4,0,20,27.75,16,19,25,25,0.0015686,0.0245616,0,19,11,3,3
4,8,0,18.25,25.375,14,14,25,25,0.0027731,0.04467,0,17,10,3,3
5,16,0,15.9375,22.1875,11,11,22,22,0.0045847,0.074937,1,15,8,2,2
6,24,0,13.625,18.9583,8,8,20,20,0.0068237,0.112714,1,13,7,1,1
7,42,0,12.7381,17.6429,7,7,19,19,0.0087856,0.150955,0,12,6,1,1
8,64,0,11.4375,15.8438,5,5,22,22,0.0103957,0.187384,1,10,6,1,1
9,90,0,10.0667,14.0111,5,5,23,23,0.0122436,0.216978,1,8,5,1,1
10,108,0,8.25,11.6759,3,3,18,18,0.0100785,0.23327,1,6,3,0,0
11,66,0,7.66667,10.9091,5,5,14,14,0.0028426,0.0812588,2,3,3,0,0
12,70,8,7.56452,10.7581,3,3,14,14,0.0023202,0.0691455,2,2,3,0,0
13,80,14,7.48485,10.6364,5,5,14,14,0.002012,0.0571404,3,2,3,0,0
14,98,2,6.79167,9.61458,3,3,14,14,0.0029175,0.0780607,2,2,2,0,0
15,128,11,6.41026,9.05983,3,3,14,14,0.0032306,0.0870933,2,2,2,0,0
16,140,14,6.4127,9.06349,3,3,14,14,0.0030513,0.0879868,2,2,2,0,0
17,170,13,6.04459,8.51592,3,3,12,12,0.0037703,0.108562,2,2,2,0,0
18,202,22,5.84444,8.21667,3,3,12,12,0.0038144,0.113712,2,1,2,0,0
19,242,35,5.63768,7.91304,3,3,12,12,0.0040978,0.126638,1,1,2,0,0
20,276,28,5.43145,7.61694,3,3,12,12,0.005265,0.15542,1,1,2,0,0
21,296,48,5.50806,7.73387,3,3,12,12,0.0048603,0.150281,1,1,2,0,0
22,338,55,5.38516,7.55477,3,3,12,12,0.0057445,0.171147,1,1,2,0,0
23,380,56,5.29012,7.41667,3,3,12,12,0.0064075,0.193362,1,1,2,0,0
24,414,78,5.3006,7.44048,3,3,10,10,0.0061308,0.192792,1,1,2,0,0
25,438,85,5.36827,7.54108,3,3,10,10,0.0065488,0.205843,1,1,2,0,0
26,464,79,5.25195,7.37143,3,3,10,10,0.0063887,0.21502,1,1,2,0,0
27,476,62,5.28986,7.42995,3,3,10,10,0.0071542,0.236597,1,1,2,0,0
28,518,50,5.08974,7.13248,3,3,10,10,0.0080395,0.258173,1,1,2,0,0
29,540,48,4.96951,6.95325,3,3,9,9,0.0082111,0.269359,1,1,1,0,0
30,552,46,5.00395,7.00593,3,3,9,9,0.0084648,0.277815,1,1,2,0,0
31,596,35,4.81105,6.71658,3,3,9,9,0.009811,0.303124,1,1,1,0,0
32,594,58,4.8097,6.71455,3,3,9,9,0.009149,0.29799,1,1,1,0,0
33,588,72,4.82171,6.73256,3,3,9,9,0.0102088,0.299351,1,1,1,0,0
34,606,91,4.76311,6.64466,3,3,7,7,0.0095943,0.302298,1,1,1,0,0
35,622,107,4.70097,6.55146,3,3,7,7,0.0093197,0.301088,1,1,1,0,0
36,594,129,4.72903,6.59355,3,3,7,7,0.006329,0.233173,1,1,1,0,0
37,566,140,4.76995,6.65493,3,3,7,7,0.0047426,0.21038,1,1,1,0,0
38,534,107,4.76581,6.64871,3,3,7,7,0.0047942,0.207451,1,1,1,0,0
39,500,64,4.67431,6.51147,3,3,7,7,0.0054307,0.219055,1,1,1,0,0
40,450,32,4.63636,6.45455,3,3,5,5,0.0052724,0.204534,1,1,1,0,0
41,406,10,4.49495,6.24242,3,3,5,5,0.0053762,0.19886,1,1,1,0,0
42,342,6,4.3631,6.04464,3,3,5,7,0.0044416,0.159937,2,1,1,0,0
43,248,2,4.21138,5.81707,3,3,5,7,0.0031257,0.114233,1,1,1,0,0
44,178,1,4.11864,5.67797,3,3,5,7,0.0023438,0.0849027,2,1,1,0,0
45,120,0,3.91667,5.375,3,3,5,7,0.0015521,0.0531065,1,1,1,0,0
46,56,0,4.07143,5.60714,3,3,5,5,0.0006802,0.0248675,2,1,1,0,0
47,42,0,3.85714,5.28571,3,3,5,5,0.0005053,0.0180893,2,1,1,0,0
48,28,0,3.42857,4.64286,3,3,5,5,0.000318,0.0110192,2,1,1,0,0
49,8,0,4,5.5,3,3,5,7,9.61e-05,0.0034833,2,1,1,0,0
50,4,0,3,4,3,3,3,4,3.98e-05,0.0014114,2,1,1,0,0
