depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,39,50,39,50,39,50,0.0010071,0.0167423,0,39,30,19,19
1,2,0,27.5,36.5,27,27,28,37,0.000815,0.0093195,11,16,19,10,5
2,4,0,20.5,28.25,17,19,26,26,0.0017223,0.0187341,6,15,13,5,3
3,8,0,14.75,21.125,7,9,19,19,0.0018734,0.0232365,4,11,8,2,1
4,16,0,10.75,14.875,3,3,18,18,0.0024797,0.0298317,3,8,5,1,0
5,28,4,8.125,11.5,3,3,13,13,0.0021674,0.032941,2,5,3,0,0
6,42,9,6.81818,9.69697,3,3,11,11,0.0027408,0.0399099,2,4,2,0,0
7,54,14,5.15,7.225,3,3,7,7,0.0020765,0.0351774,1,3,2,0,0
8,48,10,3.52632,4.78947,3,3,5,5,0.0011766,0.0224809,1,2,1,0,0
9,36,16,3,4,3,3,3,4,0.0003904,0.011431,0,2,1,0,0
10,8,4,3,4,3,3,3,4,7.88e-05,0.0025355,0,3,1,0,0
