depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,49,67,49,67,49,67,0.0013077,0.0162841,0,49,19
1,2,1,46,63,46,63,46,63,0.0025367,0.0171993,0,46,17
2,2,0,42.5,58,39,46,46,53,0.0040562,0.027705,0,42,15
3,4,0,39.5,53.5,30,30,50,53,0.0069173,0.053291,0,39,14
4,8,0,36,48.5,25,25,52,52,0.014579,0.0972416,0,36,13
5,16,0,32.25,43.375,22,22,50,50,0.0217845,0.160453,0,32,11
6,32,0,28.5,38.25,14,14,49,49,0.0352149,0.260796,0,27,10
7,64,0,26.2344,35.1562,11,11,49,49,0.0669964,0.502829,1,25,9
8,118,0,22.1356,29.4831,8,8,46,46,0.0933313,0.720069,1,20,7
9,170,0,20.9,27.8471,8,8,43,43,0.105424,0.878095,1,18,6
10,230,0,17.9696,23.8435,7,7,44,44,0.106674,0.954057,1,15,5
11,198,0,16.2778,21.6414,4,4,43,43,0.0770417,0.698022,2,13,5
12,134,0,15.1493,20.1642,7,7,36,36,0.023762,0.251697,2,6,5
13,138,20,16.8475,22.5,7,7,36,36,0.0197118,0.216279,3,6,5
14,220,35,16.9459,22.6378,7,7,36,36,0.0286926,0.324273,3,5,5
15,346,23,15.9659,21.2786,4,4,36,36,0.0544313,0.59602,3,6,5
16,600,40,14.6357,19.4339,4,4,29,29,0.0986582,1.02707,3,6,4
17,980,158,14.871,19.764,7,7,29,29,0.141029,1.4701,2,5,4
18,1474,254,15.1582,20.1861,7,7,29,29,0.197772,2.12859,3,5,5
19,2172,192,15.2394,20.2904,4,4,29,29,0.349967,3.78429,2,6,5
20,3174,530,15.3203,20.4138,4,4,29,29,0.41323,4.61698,3,5,5
21,4372,798,15.3397,20.4393,7,7,29,29,0.529455,5.96634,3,5,5
22,5864,760,15.2132,20.2635,4,4,29,29,0.766777,8.97085,3,5,5
23,6058,620,13.7968,18.3187,4,4,23,23,0.660874,9.12198,2,4,4
24,5550,428,13.09,17.3192,4,4,23,23,0.530872,8.6592,2,4,4
25,4916,281,12.3989,16.3616,4,4,23,23,0.407534,8.207,2,4,3
26,4622,391,11.125,14.6053,4,4,23,23,0.315433,7.657,2,3,3
27,5180,413,9.79169,12.7606,4,4,23,23,0.331445,8.4114,2,3,2
28,5622,440,9.92551,12.9116,4,4,18,18,0.384332,9.93953,2,3,2
29,5772,699,9.9109,12.8833,4,4,15,15,0.350757,10.036,2,3,2
30,6104,1026,9.61225,12.4833,4,4,15,15,0.281729,11.3871,2,2,2
31,5608,793,9.00748,11.6766,4,4,13,13,0.233805,11.0477,2,2,2
32,5256,325,8.83796,11.4506,4,4,13,13,0.280979,12.6916,2,3,2
33,4760,466,8.86679,11.4891,4,4,13,13,0.223369,12.3965,2,2,2
34,4380,151,8.65571,11.2076,4,4,10,10,0.227184,14.3365,2,3,2
35,4506,336,7.91511,10.2201,4,4,10,10,0.201022,13.7107,2,2,2
36,4232,374,7.58865,9.78486,4,4,10,10,0.16401,13.1749,2,2,2
37,3794,215,7.27158,9.36211,4,4,10,10,0.135871,13.3403,2,2,2
38,3944,283,6.65092,8.53455,4,4,10,10,0.116107,10.8997,2,2,1
39,2900,22,6.74253,8.65671,4,4,10,10,0.0811375,8.00287,2,2,1
40,2604,1,6.44679,8.26239,4,4,10,10,0.0691735,6.05137,2,2,1
41,2434,0,5.74035,7.32046,4,4,7,7,0.0607722,4.24526,2,2,1
42,1782,0,5.39226,6.85634,4,4,7,7,0.0432164,2.59851,2,2,1
43,1042,0,4.94722,6.26296,4,4,7,9,0.0242754,0.828759,2,2,1
44,612,0,4.11765,5.15686,4,4,7,9,0.0131724,0.321856,2,2,1
45,46,0,4.06522,5.08696,4,4,7,9,0.00109,0.0273627,2,2,1
46,2,0,4,5,4,4,4,5,3.8201e-05,0.0009542,2,2,1
