depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,39,53,39,53,39,53,0.0013624,0.0190503,0,39,14
1,2,1,19.5,53,39,53,39,53,0.0013837,0.0119272,0,39,14
2,2,0,39,106,39,39,39,53,0.0040904,0.0271986,0,39,14
3,4,0,39,212,39,39,39,53,0.0072685,0.0538092,0,39,14
4,8,0,38.5,420,36,36,41,49,0.0173817,0.117464,0,38,14
5,16,0,34.5,748,25,25,41,49,0.0341432,0.211339,0,33,12
6,32,0,28.25,1212,17,17,41,41,0.03607,0.265893,0,27,9
7,64,0,25.3125,2168,13,13,39,39,0.0631667,0.505098,0,24,8
8,128,0,22.9688,3920,10,10,37,37,0.109412,0.882314,1,22,7
9,234,0,19.4829,6020,7,7,35,35,0.13696,1.19998,1,17,6
10,346,0,17.4249,7928,7,7,35,35,0.158072,1.57239,1,14,5
11,464,0,16.2845,9962,4,4,35,35,0.182429,1.94419,1,13,5
12,464,0,16.3836,10030,4,4,35,35,0.104757,1.14924,3,7,5
13,728,186,11.7514,11277,4,4,35,35,0.0770472,0.886335,3,4,5
14,990,32,14.1758,18278,4,4,35,35,0.140619,1.79028,2,5,4
15,1364,80,13.1569,23391,4,4,35,35,0.17817,2.31064,2,5,4
16,1704,137,12.4912,27719,4,4,35,35,0.202426,2.72856,2,5,4
17,2016,136,12.3423,32374,4,4,35,35,0.235073,3.29453,2,5,4
18,2358,176,11.9461,36631,4,4,35,35,0.262575,3.84407,2,5,3
19,2694,190,11.6611,40838,4,4,35,35,0.295572,4.38633,2,4,3
20,3080,191,11.3094,45259,4,4,35,35,0.317139,5.05306,2,4,3
21,3464,206,10.9801,49396,4,4,35,35,0.339491,5.84997,2,4,3
22,3772,207,10.7256,52522,4,4,35,35,0.347364,6.50734,2,4,3
23,4052,223,10.4492,54934,4,4,35,35,0.359011,7.26531,2,4,3
24,4408,238,10.226,58451,4,4,35,35,0.376806,8.25204,2,4,3
25,4758,253,10.0233,61810,4,4,35,35,0.394246,9.26768,2,4,3
26,5072,256,9.84937,64712,4,4,35,35,0.41047,10.1238,2,4,3
27,5210,254,9.63321,64994,4,4,35,35,0.409976,10.4746,2,3,2
28,5386,246,9.53342,66468,4,4,35,35,0.418226,11.3571,2,3,2
29,5512,220,9.50744,67816,4,4,35,35,0.427835,11.7694,2,3,2
30,5620,208,9.46833,68843,4,4,35,35,0.432707,11.9941,2,3,2
31,5684,200,9.42928,69327,4,4,35,35,0.436692,12.4147,2,3,2
32,5784,190,9.42548,70508,4,4,35,35,0.443278,12.6556,2,3,2
33,5898,187,9.40827,71755,4,4,35,35,0.448073,13.0801,2,3,2
34,6004,182,9.38241,72835,4,4,35,35,0.454784,13.4754,2,3,2
35,6146,184,9.36544,74407,4,4,35,35,0.465332,14.0245,2,3,2
36,6308,166,9.37809,76450,4,4,35,35,0.479012,14.8074,2,3,2
37,6484,152,9.3979,78738,4,4,35,35,0.493241,15.6385,2,3,2
38,6650,155,9.38526,80637,4,4,35,35,0.503553,16.3156,2,3,2
39,6878,162,9.38252,83366,4,4,35,35,0.519215,17.3452,2,3,2
40,7130,168,9.37672,86355,4,4,35,35,0.538008,18.4087,2,3,2
41,7396,177,9.36682,89474,4,4,35,35,0.557143,19.5309,2,3,2
42,7698,183,9.36217,93069,4,4,35,35,0.577408,20.4864,2,3,2
43,8030,196,9.35305,96969,4,4,35,35,0.601662,22.1004,2,3,2
44,8406,201,9.31382,101019,4,4,35,35,0.624412,23.6109,2,3,2
45,8806,276,9.19532,104429,4,4,32,32,0.627265,25.1855,2,3,2
46,9138,250,9.17466,108078,4,4,32,32,0.647859,27.1048,2,3,2
47,9454,253,9.10683,110977,4,4,32,32,0.66179,28.6619,2,3,2
48,9752,259,9.02707,113448,4,4,30,30,0.672099,30.3711,2,3,2
49,10070,274,8.9425,116021,4,4,30,30,0.680191,31.8116,2,3,2
50,10376,282,8.85534,118353,4,4,30,30,0.68656,33.5417,2,3,2
51,10676,295,8.76958,120565,4,4,30,30,0.693635,35.219,2,3,2
52,10970,305,8.66345,122351,4,4,30,30,0.699612,36.8974,2,3,2
53,11266,312,8.57341,124312,4,4,30,30,0.70185,38.5664,2,3,2
54,11528,318,8.47146,125652,4,4,30,30,0.704091,40.027,2,3,2
55,11764,316,8.3923,126996,4,4,30,30,0.705986,41.7731,2,3,2
56,12008,308,8.31587,128425,4,4,30,30,0.709363,43.3314,2,3,2
57,12204,303,8.22435,129054,4,4,30,30,0.707889,44.5404,2,3,2
