depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,33,45,33,45,33,45,0.000462,0.0129215,0,33,23,11,11
1,2,0,45.5,56,33,33,58,71,0.001216,0.0207335,5,31,29,19,12
2,4,0,49.5,59.5,34,34,78,90,0.002739,0.0409998,7,32,33,23,15
3,8,0,45.75,55.875,25,25,92,107,0.0054628,0.0781845,8,30,31,20,13
4,16,2,41.2143,50.4286,15,15,110,130,0.0076902,0.114328,8,28,28,18,13
5,26,2,42.6667,51.4583,13,13,127,146,0.0135194,0.209127,7,32,28,19,15
6,42,5,42.4054,50.3514,8,8,130,136,0.0200912,0.29894,9,29,28,20,14
7,68,9,40.7119,48.3898,7,7,156,156,0.0296814,0.465227,9,28,27,19,13
8,106,21,39.6941,46.8706,3,3,132,136,0.0405943,0.621409,9,26,26,19,13
9,138,23,39.2435,46.5217,3,3,129,129,0.0578177,0.882474,8,28,26,18,14
10,166,34,37.447,44.7652,5,5,134,135,0.0634089,0.946635,8,26,24,17,13
11,192,38,36.0195,43.0779,3,3,112,125,0.0683862,1.03725,8,25,23,16,12
12,212,41,33.8772,40.5965,5,5,128,136,0.0706126,1.09572,7,24,22,15,11
13,232,44,31.7713,38.0319,3,3,94,97,0.070731,1.0832,7,21,20,13,9
14,262,51,29.218,35.019,3,3,111,111,0.073765,1.1468,6,20,18,12,9
15,278,59,27.4932,33.0137,3,3,125,125,0.0714676,1.08818,6,19,16,11,8
16,260,66,25.5103,30.6495,3,3,120,120,0.0545536,0.858993,6,17,15,10,7
17,228,62,24.3614,29.259,3,3,85,85,0.0406412,0.626698,7,15,14,9,6
18,208,51,23.535,28.3694,3,3,79,79,0.0373051,0.596973,6,15,14,9,6
19,190,47,22.8462,27.4406,3,3,75,75,0.0317199,0.478363,6,14,13,9,6
20,182,52,22.2769,27.1231,3,3,66,66,0.0309364,0.4657,6,13,13,8,5
21,172,51,21.438,25.9669,3,3,65,65,0.023994,0.37072,6,13,12,8,5
22,146,45,19.9901,24.0495,3,3,68,68,0.0182342,0.278466,6,11,11,7,4
23,132,45,18.6322,22.5862,3,3,51,51,0.0131145,0.210974,6,10,10,6,4
24,114,40,16.3378,19.6892,3,3,44,44,0.0088263,0.144349,5,8,9,5,3
25,108,40,14.2206,17.5,3,3,59,59,0.0065109,0.112924,5,6,7,4,2
26,98,38,13.1667,16.4167,3,3,50,50,0.0051589,0.0888547,4,6,6,3,2
27,94,38,11.9643,15.125,5,5,45,45,0.003627,0.0719502,4,5,6,2,1
28,96,36,11.4,14.4333,5,5,40,40,0.004718,0.0869335,3,6,5,2,2
29,92,37,11.8364,15,3,3,44,44,0.0042359,0.0804237,4,6,6,3,2
30,86,34,10.1538,13.0962,3,3,32,32,0.0032965,0.0648208,3,5,5,2,1
31,82,36,9.43478,12.2609,3,3,32,32,0.0025475,0.0522757,3,4,4,1,1
32,74,28,8.54348,11.2609,3,3,21,21,0.002496,0.0502802,3,4,4,1,0
33,74,32,7.33333,9.59524,3,3,22,22,0.0017463,0.0398149,2,3,3,1,0
34,66,28,6.86842,8.97368,3,3,13,13,0.0014398,0.0336677,3,3,3,1,0
35,48,21,5.92593,7.96296,3,3,10,12,0.0007813,0.0204983,2,3,2,0,0
36,36,16,5.15,7,3,3,9,10,0.0004589,0.0127423,2,2,2,0,0
37,20,9,4.27273,5.81818,3,3,7,7,0.0002143,0.0065721,1,2,1,0,0
38,8,3,4.2,5.8,3,3,5,5,0.0001084,0.0029621,1,2,1,0,0
39,4,0,3.5,4.75,3,3,5,5,8.08e-05,0.0021041,1,2,1,0,0
