depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,51,60,51,60,51,60,0.0039708,0.0198968,0,51,12,0,0
1,2,1,53,63,53,63,53,63,0.0037332,0.0164528,0,53,13,0,0
2,2,0,53,63,53,53,53,63,0.0076658,0.0338772,0,53,13,0,0
3,4,0,53,63,53,53,53,63,0.0152717,0.0677925,0,53,13,0,0
4,8,0,44,52,35,35,53,53,0.0239973,0.113453,0,44,10,0,0
5,16,0,38.5,45.25,34,34,50,50,0.0310713,0.165248,0,38,9,0,0
6,32,0,32.5,38.375,22,22,49,49,0.0456321,0.26499,0,32,7,0,0
7,64,0,27.1875,32.1875,18,18,51,51,0.0668172,0.447203,0,27,6,0,0
8,88,0,23.2955,27.125,9,9,47,47,0.0666478,0.494066,0,23,5,0,0
9,144,0,19.2222,22.0625,9,9,47,47,0.0776697,0.647194,0,19,4,0,0
10,178,0,15.9551,18.3989,5,5,48,48,0.0699767,0.64603,0,15,3,0,0
11,162,0,19.9198,22.858,9,9,48,48,0.0903101,0.751739,0,19,4,0,0
12,186,19,21.6886,24.9162,5,5,48,48,0.112104,0.863269,0,21,4,0,0
13,292,39,21.996,25.1344,5,5,48,48,0.173587,1.33136,0,21,4,0,0
14,476,27,21.4143,24.3185,5,5,48,48,0.304557,2.30069,0,21,4,0,0
15,784,42,21.0337,23.6658,5,5,48,48,0.482555,3.75991,0,21,4,0,0
16,1272,92,20.7195,23.1551,5,5,48,48,0.747029,5.96309,0,20,4,0,0
17,1976,141,20.0916,22.3564,5,5,48,48,1.11865,9.09745,0,20,3,0,0
18,3116,277,19.5706,21.7316,5,5,48,48,1.63704,14.0126,0,19,3,0,0
19,4846,492,18.9722,21.0459,5,5,48,48,2.41975,21.2999,0,18,3,0,0
20,7562,822,18.3135,20.3209,5,5,48,48,3.57957,34.4508,0,18,3,0,0
21,10954,1257,17.8455,19.8316,5,5,48,48,4.97159,54.0274,0,17,3,0,0
22,15760,1930,17.5085,19.4422,5,5,48,48,6.88637,82.1185,0,17,3,0,0
23,22890,2878,17.2218,19.0908,5,5,38,38,9.69493,133.932,0,17,3,0,0
24,32826,4077,16.8019,18.576,5,5,38,38,11.3015,230.974,0,16,3,0,0
25,43162,5202,16.9782,18.7253,5,5,38,38,14.7244,351.512,0,16,3,0,0
26,58060,6793,16.7088,18.388,5,5,38,38,19.3058,569.96,0,16,3,0,0
27,76708,8237,16.5451,18.1778,5,5,38,38,25.0708,1080.44,0,16,3,0,0
28,61500,5724,15.7483,17.2588,5,5,38,38,18.2625,992.416,0,15,2,0,0
