depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,100,121,100,121,100,121,0.0017327,0.0289478,0,100,79,58,58
1,2,0,82.5,101.5,79,79,86,105,0.0019068,0.0224793,35,45,61,42,23
2,4,0,58.25,74.75,50,50,64,72,0.0027516,0.0299083,26,29,40,24,12
3,8,0,45.75,60.25,39,43,51,52,0.005325,0.0550412,17,26,30,15,8
4,16,0,37.4375,49.25,30,33,44,44,0.0072362,0.0853018,12,22,22,11,6
5,32,0,32.5938,43.9375,27,27,40,40,0.0124057,0.150035,9,20,19,7,5
6,64,0,28.1406,38.4531,21,21,41,41,0.0183162,0.255129,8,18,16,5,4
7,128,0,25.6328,35.4062,14,17,36,36,0.0330301,0.454162,6,17,14,4,3
8,256,0,23.0664,32.0508,9,12,34,34,0.0603893,0.824855,5,15,12,3,2
9,508,0,21.0374,29.3071,3,3,36,36,0.10705,1.511,4,14,11,3,2
10,988,0,19.4433,27.0425,3,3,36,36,0.196733,2.84219,4,13,10,2,2
11,1724,0,17.8416,24.7077,3,3,32,32,0.306416,4.37858,4,12,9,2,2
12,906,0,15.3797,21.128,3,3,31,31,0.137544,2.03036,3,11,8,2,2
13,832,0,13.6983,18.7957,3,3,31,31,0.109945,1.64618,3,9,7,2,1
14,820,0,13.1402,17.95,3,3,28,28,0.104254,1.63365,2,9,6,2,1
15,632,0,11.9873,16.4415,3,3,29,29,0.070702,1.16996,2,9,6,1,1
16,638,0,10.815,14.6928,3,3,29,29,0.0621322,1.07087,1,8,5,1,1
17,244,0,10.291,14.041,3,3,24,24,0.0233168,0.407217,1,8,5,1,1
18,220,0,9.92727,13.5409,3,3,24,24,0.0195967,0.364348,1,8,4,1,1
19,140,0,9.11429,12.3143,3,3,19,19,0.0114316,0.21245,1,7,4,1,1
20,94,0,8.39362,11.383,3,3,20,20,0.0065277,0.121618,1,6,3,0,0
21,78,6,8.20833,11.3472,3,3,19,19,0.0046617,0.0931126,1,6,3,0,0
22,48,2,5.58696,7.6087,3,3,11,11,0.0016759,0.0315672,1,3,2,0,0
23,42,0,5.38095,7.38095,3,3,15,15,0.0014369,0.0308583,1,3,2,0,0
24,38,0,4.21053,5.81579,3,3,7,7,0.0009696,0.0217002,0,2,1,0,0
25,36,1,3.74286,5.11429,3,3,5,5,0.000852,0.0214561,0,3,1,0,0
26,14,1,3.15385,4.23077,3,3,5,5,0.0002429,0.0071252,0,2,1,0,0
27,14,2,3.16667,4.25,3,3,5,5,0.0002747,0.0080343,0,3,1,0,0
28,2,0,3,4,3,3,3,4,4.02e-05,0.0012041,0,3,1,0,0
29,2,1,3,4,3,4,3,4,1.79e-05,0.0007254,0,3,1,0,0
