depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,445,571,445,571,445,571,0.0519247,0.233309,0,445,248,111,111,0
1,2,0,540.5,661.5,422,422,659,783,0.08818,0.296291,88,341,305,172,114,0
2,4,0,732.25,900.5,457,457,1057,1295,0.300417,0.92183,90,525,446,268,186,0
3,8,0,747.375,910.875,305,305,1175,1432,0.554221,1.52068,163,401,445,266,139,0
4,16,0,689.062,838.438,68,68,1692,2024,1.06489,2.9191,150,375,421,260,145,0
5,32,0,625.906,767.344,37,37,1500,1847,1.91591,5.41831,126,369,375,222,124,0
6,64,4,588.383,718.517,56,56,1871,2318,3.19904,9.44913,117,363,353,212,132,0
7,120,4,512.483,623.267,11,11,2179,2669,5.67934,16.4296,99,324,301,180,112,0
8,230,17,462.357,564.986,11,11,2162,2162,9.64518,28.3266,86,303,269,158,104,0
9,426,35,417.307,509.404,10,10,2255,2632,16.0428,48.6176,74,284,241,140,97,0
10,762,79,383.741,467.779,7,7,1940,1940,24.8607,77.2644,67,261,218,126,86,0
11,1320,164,363.382,441.875,7,7,2101,2101,38.1777,120.841,64,247,204,116,80,0
12,2198,278,341.429,414.159,4,4,1868,1868,58.6157,186.847,60,234,189,107,75,0
13,3554,491,325.844,394.394,4,4,1825,1825,87.763,278.922,56,224,178,100,70,0
14,5656,793,303.954,367.845,4,4,2048,2048,135.435,410.757,51,212,164,91,65,0
15,8554,1168,286.423,346.402,4,4,2129,2129,198.88,592.532,49,200,153,84,60,0
16,12516,1832,271.046,327.245,4,4,1874,1874,271.674,809.889,46,189,143,78,56,0
17,14545,1982,280.992,338.934,4,4,1842,1842,335.114,988.885,48,196,149,82,59,0
