depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,5,7,5,7,5,7,3.16e-05,0.0046473,0,5,2,0,0
1,2,1,5,7,5,7,5,7,4.59e-05,0.0014571,0,5,2,0,0
2,2,0,5,7,5,5,5,7,9.96e-05,0.0028756,0,5,2,0,0
3,4,0,6,8.5,5,5,7,7,0.0002734,0.0074128,0,6,2,0,0
4,8,0,6,8.5,5,5,7,7,0.0004982,0.0116581,0,6,2,0,0
5,16,0,5.5,7.75,5,5,7,7,0.0012198,0.0244932,0,5,2,0,0
6,32,0,5,7,3,3,7,7,0.0020526,0.0426614,0,5,2,0,0
7,64,0,5,7,3,3,7,7,0.0044425,0.0907151,0,5,2,0,0
8,116,0,4.51724,6.27586,3,3,5,5,0.006484,0.137829,0,4,1,0,0
9,62,0,3.12903,4.25806,3,3,4,4,0.0015408,0.0413639,0,2,1,0,0
