depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,8,10,8,10,8,10,6.77e-05,0.0039585,0,8,2,0,0
1,2,1,8,10,8,10,8,10,0.0002449,0.0050123,0,8,2,0,0
2,2,0,8,10,8,8,8,10,0.000439,0.0052675,0,8,2,0,0
3,4,0,8,10,8,8,8,10,0.0008713,0.0109604,0,8,2,0,0
4,8,0,8,10,8,8,8,10,0.0018365,0.0231407,0,8,2,0,0
5,14,0,6,7.5,4,4,8,8,0.002056,0.0204329,0,6,1,0,0
6,22,0,6.63636,8.36364,4,4,8,8,0.0033475,0.0458479,0,6,1,0,0
7,22,0,5.27273,6.59091,4,4,8,8,0.002942,0.0357673,1,4,1,0,0
8,4,0,8,10,8,8,8,10,0.0007537,0.0097914,1,4,2,0,0
9,4,2,8,10,8,8,8,10,0,0.0008736,2,0,2,0,0
10,4,2,8,10,8,8,8,10,0,0.0006464,2,0,2,0,0
11,4,0,8,10,8,8,8,10,0.0004971,0.0042809,1,4,2,0,0
12,8,2,8,10,8,8,8,10,0.0005322,0.0056078,1,2,2,0,0
13,8,0,8,10,8,8,8,10,0.0010647,0.0127641,1,4,2,0,0
14,8,4,8,10,8,8,8,10,0,0.0015528,2,0,2,0,0
15,8,0,8,10,8,8,8,10,0.000452,0.008242,1,2,2,0,0
16,8,0,8,10,8,8,8,10,0.0002548,0.0054326,1,2,2,0,0
17,12,0,6.33333,7.91667,4,4,8,10,0.0004717,0.0080786,1,2,1,0,0
18,12,0,6.66667,8.33333,4,4,8,10,0.0003489,0.0071727,2,2,1,0,0
19,12,0,5.66667,7.08333,4,4,8,10,0.0005563,0.0100822,1,2,1,0,0
20,10,0,5.2,6.5,4,4,8,8,0.0002538,0.005026,2,2,1,0,0
21,4,0,4,5,4,4,4,5,7.85e-05,0.0016887,2,2,1,0,0
