depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,42,54,42,54,42,54,0.0015148,0.0347314,0,42,29
1,2,0,48.5,57.5,35,35,62,71,0.0030852,0.0547179,0,48,34
2,4,1,47.3333,55.6667,39,39,60,60,0.0029957,0.061298,0,47,32
3,6,0,38.8333,46.1667,25,25,49,49,0.0048179,0.0952817,0,38,26
4,12,0,32.3333,39.1667,14,14,59,59,0.0056204,0.123972,0,32,21
5,24,3,29.619,37.2381,9,9,63,63,0.0082684,0.174988,0,29,19
6,42,9,24.8485,31.5758,7,7,62,62,0.0131997,0.269697,0,24,15
7,66,16,23.24,29.9,9,9,56,56,0.0154351,0.342709,0,23,14
8,100,23,21.3636,27.8701,5,5,55,55,0.0202643,0.465818,0,21,13
9,154,36,20.0169,26.2881,5,5,55,55,0.0302792,0.686872,0,20,11
10,234,59,17.4571,23.2457,5,5,58,58,0.0405405,0.918438,0,17,9
11,348,91,14.965,20.1868,3,3,57,57,0.0417952,0.991521,0,14,8
12,494,157,13.4421,18.2671,3,3,52,52,0.0440852,1.10554,0,13,7
13,596,181,12.1735,16.6289,3,3,50,50,0.0483925,1.23413,0,12,6
14,724,207,10.7795,14.8066,3,3,42,42,0.0520831,1.36873,0,10,5
15,792,238,9.83032,13.5072,3,3,33,33,0.0491972,1.36737,0,9,4
16,812,256,9.09353,12.5288,3,3,26,26,0.0432904,1.25289,0,9,4
17,752,237,8.22718,11.3767,3,3,24,24,0.0345739,1.05657,0,8,3
18,682,213,7.62687,10.4904,3,3,28,28,0.0261293,0.868137,0,7,3
19,588,181,6.89435,9.4742,3,3,29,29,0.0210107,0.754861,0,6,3
20,470,159,6.32797,8.68167,3,3,30,30,0.0157978,0.606652,0,6,2
21,366,123,5.91358,8.09465,3,3,23,23,0.008379,0.360506,0,5,2
22,270,79,4.98953,6.8534,3,3,14,14,0.0044607,0.225291,0,4,2
23,162,34,4.3125,5.92188,3,3,8,8,0.0017077,0.12581,0,4,1
24,88,17,3.74648,5.11268,3,3,8,8,0.0005635,0.0599816,0,3,1
25,38,6,3.1875,4.25,3,3,7,7,6.93e-05,0.0202363,0,3,1
26,4,1,3.66667,5,3,3,5,5,4.47e-05,0.002862,0,3,1
27,2,1,3,4,3,4,3,4,0,0.0013223,0,3,1
