depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,19,25,19,25,19,25,0.0004625,0.0154692,0,19,6
1,2,1,19,25,19,25,19,25,0.0007891,0.0089632,0,19,6
2,2,0,19,25,19,19,19,25,0.0014882,0.0165517,0,19,6
3,4,0,17,22.5,13,13,21,21,0.0028302,0.0281313,3,16,5
4,8,0,14.5,19,10,10,22,22,0.005312,0.0459478,2,14,4
5,16,0,12.5,16.25,7,7,20,20,0.0076932,0.08242,0,12,3
6,32,0,9.9375,12.75,4,4,20,20,0.012707,0.117456,1,9,2
7,62,0,8.3871,11.1935,4,4,18,18,0.0114784,0.14029,0,7,2
8,44,0,10.7727,14.4545,6,6,18,18,0.0049679,0.059253,2,4,3
9,64,6,10.9483,14.5862,6,6,18,18,0.0063756,0.0875217,2,4,3
10,108,13,10.4842,13.9684,6,6,18,18,0.0105608,0.142144,2,3,3
11,182,12,9.82353,13.0941,6,6,18,18,0.0159357,0.231641,2,3,3
12,258,7,9.94024,13.3028,6,6,18,18,0.0237918,0.342825,2,3,3
13,364,8,9.72472,13.0674,4,4,18,18,0.0335718,0.434256,2,3,3
14,504,29,10.1684,13.7579,6,6,18,18,0.0438275,0.575479,2,3,3
15,748,50,9.58166,13.0057,4,4,15,15,0.0607857,0.82321,2,3,3
16,1134,37,9.0082,12.2525,4,4,15,15,0.0831685,1.23263,2,3,2
17,1474,41,8.88137,12.1319,4,4,15,15,0.104531,1.6308,2,3,2
18,1866,85,8.64121,11.8501,4,4,12,12,0.139088,2.10482,2,3,2
19,2436,118,8.21268,11.3572,4,4,12,12,0.149277,2.41919,2,2,2
20,3144,106,7.88413,10.9684,4,4,12,12,0.169937,3.14131,2,2,2
21,3134,88,7.57781,10.7807,4,4,12,12,0.171266,3.16754,2,2,2
22,3590,176,7.01611,10.181,4,4,12,12,0.178029,3.59281,2,2,2
23,1568,83,6.11044,8.82761,4,4,9,9,0.0461227,1.24983,2,1,1
24,650,13,5.81947,8.24019,4,4,9,9,0.0166413,0.521902,2,1,1
25,380,2,5.77778,8.19577,4,4,7,7,0.009534,0.302143,1,1,1
26,214,0,5.62617,7.8785,4,4,7,7,0.0055808,0.172847,1,1,1
27,142,0,4.85915,6.40845,4,4,7,7,0.0034607,0.0994579,2,1,1
28,56,0,4.64286,6.14286,4,4,7,7,0.0013196,0.0323827,2,1,1
29,16,0,4,5,4,4,4,5,0.0003061,0.007575,2,1,1
