depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,19,25,19,25,19,25,0.0001912,0.012818,0,19,11
1,2,0,16,42,11,15,21,21,0.0004497,0.0092005,0,16,9
2,4,0,15.75,84,7,7,26,26,0.0007396,0.0157393,0,15,9
3,8,2,12.25,131,7,7,24,24,0.0009918,0.0239666,0,16,9
4,12,2,12.6667,204,7,7,23,23,0.0017378,0.0408315,0,15,8
5,20,3,11.6,310,7,7,23,23,0.0023316,0.0619484,0,13,7
6,34,9,8.64706,400,5,5,24,24,0.0027482,0.0736161,0,11,6
7,50,11,9.76,660,5,5,26,26,0.0039637,0.112405,0,12,6
8,72,21,8.44444,823,5,5,34,34,0.0049247,0.13763,0,11,6
9,92,25,7.63043,954,3,3,42,42,0.005445,0.163391,0,10,5
10,112,35,7.03571,1078,3,3,28,28,0.0055073,0.169695,0,10,4
11,108,33,6.62037,983,3,3,23,23,0.0048105,0.155099,0,9,4
12,96,29,6.07292,802,3,3,25,25,0.0038094,0.130028,0,8,4
13,90,31,4.74444,591,3,3,19,19,0.0024506,0.0922792,0,7,3
14,70,26,3.64286,346,3,3,12,12,0.0011103,0.0539214,0,5,2
15,42,18,3.45238,198,3,3,15,15,0.0006743,0.0317726,0,6,2
16,24,11,3.33333,111,3,3,10,10,0.0003938,0.0173643,0,6,2
17,20,8,2.6,71,3,3,7,7,0.0001364,0.0112247,0,4,1
18,6,3,2.16667,18,3,4,5,5,3.34e-05,0.0027713,0,4,1
19,4,2,1.5,8,3,3,3,4,0,0.0013294,0,3,1
