depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,68,88,68,88,68,88,0.0024415,0.0198781,0,68,29,8,8
1,2,0,69,84,59,59,79,100,0.0063752,0.0299031,9,47,29,10,6
2,4,0,54.75,66,49,49,61,69,0.0095772,0.0430351,9,34,20,5,2
3,8,0,43.625,53.125,8,8,60,75,0.0087813,0.0423112,8,19,15,3,0
4,16,4,36.5,44.4167,4,4,59,69,0.0125549,0.06591,6,20,12,2,0
5,22,4,31.5,37.7778,11,11,58,79,0.013821,0.0767736,5,16,10,1,0
6,34,6,27.2143,32.7143,11,11,52,52,0.017157,0.0982197,4,16,8,0,0
7,56,18,22.3421,27.0526,8,8,51,51,0.0156539,0.09868,4,12,7,0,0
8,76,31,18.3778,22.2889,10,10,35,35,0.013158,0.0904405,3,10,5,0,0
9,88,37,15.0196,18.4118,7,7,49,49,0.0112487,0.0869079,3,7,4,0,0
10,96,40,11.6786,14.3214,4,5,30,30,0.0084162,0.0769733,3,6,3,0,0
11,100,47,8.83019,10.9434,4,4,19,19,0.0061039,0.0648672,2,5,2,0,0
12,74,35,6.74359,8.41026,4,4,14,14,0.0029114,0.0364468,2,4,1,0,0
13,34,15,5,6.26316,4,4,8,8,0.000616,0.0100923,2,2,1,0,0
14,6,2,6,7.5,4,4,8,8,0.0002062,0.0027896,3,3,1,0,0
15,4,1,4,5,4,4,4,5,5.52e-05,0.0011219,1,2,1,0,0
