depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,411,438,411,438,411,438,0.174633,0.301134,0,411,117,31,31,0
1,2,0,406,486.5,369,369,443,560,0.343912,0.471464,31,256,139,27,13,0
2,4,0,439.75,506.25,248,248,665,822,0.86,1.12904,44,274,141,26,14,0
3,8,1,508.714,551.143,230,230,728,728,1.6645,2.15514,56,297,159,45,30,0
4,14,0,544.357,575,213,213,943,1008,4.43856,5.69024,46,357,173,57,39,0
5,28,1,504.741,525.037,142,142,1013,1013,8.66374,10.9327,52,338,157,56,36,0
6,54,4,438.16,447.74,61,61,919,919,11.2494,14.3258,53,268,130,45,25,0
7,100,19,395.951,401.222,13,13,1032,1032,16.9275,21.6084,46,256,116,41,26,0
8,162,27,352.874,347.704,17,17,1234,1234,23.4244,30.137,43,225,99,37,25,0
9,270,62,327.678,319.769,5,5,1012,1012,29.6491,38.8154,40,202,89,32,20,0
10,416,99,285.3,273.53,5,5,1015,1015,34.2559,45.6636,35,172,74,25,15,0
11,610,158,239.451,225.522,5,5,841,841,36.7165,49.9108,30,142,59,19,11,0
12,872,268,206.374,193.631,5,5,803,803,38.9532,54.3431,25,123,50,15,9,0
13,1142,360,174.824,162.962,5,5,719,719,37.9602,53.7648,22,102,41,11,6,0
14,1448,509,147.404,137.35,5,5,678,678,32.1348,47.7635,18,84,33,7,4,0
15,1750,618,118.135,109.68,5,5,620,620,25.4228,40.2059,15,65,25,4,2,0
16,2036,747,94.8929,88.9775,5,5,440,440,18.7231,32.3553,12,51,20,3,1,0
17,2298,885,74.3631,69.9526,5,5,338,338,12.679,23.7695,10,39,15,1,0,0
18,2406,975,58.4654,55.5234,5,5,272,272,7.92643,16.6381,8,30,11,0,0,0
19,2436,1031,46.074,44.106,5,5,206,206,4.79618,11.2084,6,23,9,0,0,0
20,2192,948,35.6809,34.7966,5,5,217,217,2.34698,6.50919,5,17,6,0,0,0
21,2144,958,27.2622,27.2201,5,5,135,135,1.17735,4.14547,4,13,5,0,0,0
22,1858,840,21.0422,21.4912,5,5,90,90,0.559927,2.49291,3,9,4,0,0,0
23,1448,675,15.5071,16.4825,5,5,52,52,0.227444,1.3126,2,6,3,0,0,0
24,1010,483,11.0095,12.2182,5,5,34,34,0.0870499,0.698461,2,5,2,0,0,0
25,676,320,8.18258,9.29494,5,5,40,40,0.0416453,0.398451,2,4,1,0,0,0
26,296,142,6.79221,7.86364,5,5,38,38,0.0133413,0.160411,1,4,1,0,0,0
27,80,36,6.93182,8.02273,5,5,32,32,0.00420969,0.0449332,1,4,1,0,0,0
28,22,11,6.18182,7.36364,5,5,18,18,0.000656002,0.0080881,2,3,1,0,0,1
29,4,2,7,8.5,5,5,9,11,0.000221402,0.0024865,1,5,1,0,0,1
30,2,0,5,6,5,5,5,6,6.92e-05,0.0009055,2,2,1,0,0,1
