depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,379,392,379,392,379,392,0.043706,0.189636,0,379,197,167,167,0
1,2,0,412.5,428,262,262,563,582,0.0588842,0.198084,55,240,226,196,107,0
2,4,0,381.25,412.25,293,293,590,617,0.102226,0.341046,67,214,214,172,92,0
3,8,0,334.75,370.25,88,88,600,600,0.182969,0.588014,65,176,189,142,72,0
4,16,1,310.067,341.067,18,18,565,601,0.380518,1.17208,56,202,167,125,78,0
5,30,4,294.5,331.423,58,58,596,653,0.503576,1.67999,57,173,154,105,58,0
6,50,1,252.592,284.102,14,14,620,664,0.853386,2.92747,42,166,128,85,56,0
7,98,19,244.101,278.013,17,17,630,705,1.24443,4.44752,42,158,124,80,52,0
8,158,25,217.962,249.872,21,21,1013,1121,1.89078,6.76205,37,146,110,69,47,0
9,254,48,204.578,234.228,16,16,845,925,2.4894,9.19864,37,130,102,63,40,0
10,384,70,197.236,227.003,7,7,829,912,3.87009,14.5043,32,135,99,60,42,0
11,544,85,189.987,218.187,7,7,877,976,5.49407,20.217,32,128,94,57,40,0
12,786,136,179.28,206.089,4,4,843,880,7.35057,27.925,30,124,88,53,38,0
13,1080,199,169.6,195.395,4,4,764,764,9.3069,37.0875,27,120,82,48,36,0
14,1366,240,163.187,188.085,4,4,856,856,11.2855,45.276,26,115,78,45,33,0
15,1664,329,151.359,174.098,4,4,822,822,11.9118,48.5593,25,105,71,40,30,0
16,1940,412,142.696,164.767,4,4,847,847,12.7347,52.6617,23,101,67,37,28,0
17,2050,433,138.143,159.283,4,4,799,799,12.7589,52.8848,23,96,64,36,26,0
18,2154,464,130.776,150.996,4,4,1099,1099,12.3589,52.8679,22,91,60,33,25,0
19,2146,486,121.572,139.82,4,4,1153,1153,10.9785,45.1269,22,83,55,30,22,0
20,2114,495,112.705,129.335,4,4,1100,1100,9.45242,39.4229,21,75,50,27,19,0
21,2082,525,102.301,117.18,4,4,969,969,7.84813,33.2248,19,68,45,23,17,0
22,1978,530,95.0028,108.826,4,4,808,808,6.55032,28.1996,18,63,41,21,15,0
23,1800,494,85.9786,98.5061,4,4,674,674,5.05808,22.2639,16,56,36,18,13,0
24,1716,474,77.913,89.095,4,4,535,535,4.15267,18.591,15,49,33,16,11,0
25,1636,496,69.0904,78.6447,4,4,480,480,3.17489,14.5616,14,43,28,14,10,0
26,1484,455,62.3149,71.3839,4,4,453,453,2.41632,11.3907,13,38,25,11,8,0
27,1380,460,55.9772,63.9391,4,4,378,378,1.81195,8.68437,12,33,22,10,7,0
28,1264,430,49.006,55.9053,4,4,297,297,1.32721,7.08634,10,28,18,8,5,0
29,1162,414,44.6912,51.1243,4,4,253,253,1.04577,5.74578,9,26,16,7,5,0
30,1030,372,39.6413,45.4544,4,4,287,287,0.72876,4.2505,8,22,14,5,3,0
31,960,363,35.0436,40.072,4,4,208,208,0.539332,3.29474,7,19,12,4,3,0
32,902,346,29.7752,34.241,4,4,188,188,0.37401,2.43976,6,16,10,3,2,0
33,842,329,25.3138,29.4717,4,4,151,151,0.256423,1.83667,5,13,8,2,1,0
34,766,297,20.8913,24.6311,4,4,152,152,0.171728,1.34336,5,10,6,1,1,0
35,690,277,16.8789,20.1332,4,4,138,138,0.107489,0.932428,4,8,5,0,0,1
36,604,245,14.3454,17.351,4,4,114,114,0.0771759,0.717892,3,7,4,0,0,1
37,512,197,11.4444,13.8794,4,4,85,85,0.0427226,0.473839,3,5,3,0,0,1
38,396,156,9.09167,11.1625,4,4,60,60,0.0224076,0.29677,2,4,2,0,0,1
39,256,97,8.18239,10.1761,4,4,44,44,0.0144707,0.181003,2,4,2,0,0,1
40,156,57,7.26263,8.89899,4,4,31,31,0.0070278,0.103833,2,3,1,0,0,1
41,72,27,6.26667,7.51111,4,4,19,19,0.0018705,0.0354946,2,3,1,0,0,1
42,28,12,6.75,8.0625,4,4,15,15,0.0006203,0.0129803,2,2,1,0,0,1
43,12,5,8,9.57143,4,4,15,15,0.0004384,0.0078967,2,4,2,0,0,1
44,6,3,5,6.33333,4,4,7,9,7.23e-05,0.0021095,2,2,1,0,0,1
