depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,12,16,12,16,12,16,0.000273701,0.0092909,0,12,7
1,2,1,12,16,12,16,12,16,0.000162403,0.0040121,0,12,7
2,2,0,12,16,12,12,12,16,0.000393003,0.0083698,0,12,7
3,4,0,10.5,14.25,8,10,12,12,0.000908796,0.0169501,0,10,5
4,8,0,9.125,12.5,7,7,12,12,0.001209,0.0248904,0,9,4
5,16,0,9.125,12.5625,5,5,14,14,0.0034883,0.0643467,0,9,4
6,32,0,9.625,13.3125,5,5,14,14,0.00512481,0.104803,0,9,4
7,64,0,9.5625,13.2188,5,5,14,14,0.0088926,0.189471,0,9,4
8,126,0,8.69841,12.0476,5,5,14,14,0.0132168,0.28308,1,7,4
9,88,0,7.90909,10.9318,5,5,14,14,0.00672989,0.163541,1,6,3
10,84,0,5.5119,7.63095,3,3,14,14,0.00389101,0.101424,0,4,2
11,38,0,5.63158,7.84211,5,5,8,8,0.000931798,0.0293987,1,2,2
12,54,9,5.8,8.06667,5,5,8,8,0.000830006,0.0303069,1,1,2
13,66,15,6.05882,8.41176,5,5,8,8,0.000889205,0.0341681,1,1,2
14,82,2,5.1,7.0875,3,3,8,8,0.00198069,0.0574535,1,2,2
15,114,17,4.71134,6.56701,3,3,5,7,0.00199741,0.0615122,1,1,1
16,140,27,5,7,5,5,5,7,0.00235951,0.0776709,1,1,2
17,182,46,5,7,5,5,5,7,0.00247419,0.0866214,1,1,2
18,224,51,5,7,5,5,5,7,0.00300329,0.106558,1,1,2
19,280,67,5,7,5,5,5,7,0.0032297,0.116757,1,1,2
20,320,78,5,7,5,5,5,7,0.0031264,0.124064,1,1,2
21,252,52,5,7,5,5,5,7,0.0022047,0.0992475,1,1,2
22,196,15,4.98895,6.98343,3,3,5,7,0.0025163,0.099816,1,1,1
23,170,2,4.60714,6.41071,3,3,5,5,0.00290559,0.107258,1,1,1
24,144,0,4.58333,6.375,3,3,5,7,0.00189531,0.0744459,1,1,1
25,146,0,4.86301,6.79452,3,3,5,7,0.00213041,0.0837405,1,1,1
26,240,0,3.78333,5.175,3,3,5,7,0.00316251,0.116937,1,1,1
27,172,0,3.19767,4.29651,3,3,5,7,0.00206689,0.0714513,1,1,1
28,28,0,3,4,3,3,3,4,0.000295496,0.0113633,2,1,1
