depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,214,248,214,248,214,248,0.0064008,0.0782188,0,214,173,139,139,0
1,2,0,200,233,198,198,202,237,0.0062543,0.0689534,78,110,161,128,70,0
2,4,0,182,213,177,177,185,216,0.0116129,0.125222,73,100,144,113,62,0
3,8,0,176.75,208,164,164,224,224,0.0159127,0.221675,66,99,139,108,62,0
4,16,0,166.75,197.938,142,149,217,217,0.0297171,0.38718,63,93,130,99,56,0
5,26,0,149.385,179.769,118,125,176,176,0.0438375,0.551065,57,82,115,85,47,0
6,40,0,140.95,170.325,105,113,202,202,0.0642375,0.896319,50,81,107,78,46,0
7,66,0,131.091,159.288,82,95,203,203,0.0972443,1.34869,48,75,99,71,42,0
8,112,0,118.018,144.411,60,76,197,197,0.150317,2.06318,42,68,87,61,37,0
9,180,0,109.556,134.472,56,57,196,196,0.218256,2.85993,38,64,80,55,34,0
10,276,0,100.341,123.529,39,39,202,202,0.304071,4.016,34,59,72,49,30,0
11,406,0,90.9951,112.835,33,33,173,173,0.404881,5.39961,30,54,64,43,27,0
12,582,0,84.1856,104.574,28,29,186,186,0.536533,7.17396,27,51,59,39,25,0
13,762,0,78.0472,97.252,24,24,178,178,0.637963,9.36078,24,47,54,35,23,0
14,968,0,71.7066,89.7355,19,19,159,159,0.735162,10.8862,22,43,49,31,20,0
15,1192,0,66.2525,83.2735,7,9,148,148,0.825361,12.3073,20,40,45,28,18,0
16,1412,0,63.2989,79.5517,7,7,156,156,0.935689,14.153,19,39,43,27,18,0
17,1602,0,59.4582,74.872,3,3,138,138,0.992255,15.2847,17,36,40,25,16,0
18,1782,0,54.2868,68.6027,3,3,127,127,0.989006,15.4041,16,33,36,22,14,0
19,1920,0,51.6094,65.1615,3,3,121,121,1.01471,15.2834,15,32,34,21,14,0
20,2012,0,47.2798,59.9622,3,3,111,111,0.967379,14.4353,13,29,31,19,12,0
21,2138,0,43.7297,55.6249,3,3,108,108,0.949954,14.2661,12,27,28,17,11,0
22,2258,0,40.8835,52.0527,3,3,98,98,0.92832,13.98,12,25,26,15,10,0
23,2350,0,38.117,48.8855,3,3,96,96,0.888316,13.5732,11,23,24,14,9,0
24,2414,0,35.4395,45.6301,3,3,87,87,0.853171,13.0433,10,21,23,12,8,0
25,2488,0,33.2633,42.9469,3,3,85,85,0.821429,12.7411,9,20,21,11,8,0
26,2506,0,30.5754,39.7394,3,3,82,82,0.759333,12.0978,8,19,19,10,7,0
27,2564,0,28.5484,37.188,3,3,76,76,0.715138,11.5858,8,18,18,9,6,0
28,2560,0,24.3258,31.916,3,3,76,76,0.593451,9.96577,7,15,14,7,5,0
29,2502,0,21.2958,28.1075,3,3,76,76,0.499178,8.51796,6,13,12,5,4,0
30,2446,0,19.9493,26.4256,3,3,69,69,0.461859,8.88329,5,13,11,5,3,0
31,2338,0,18.0171,23.8323,3,3,65,65,0.391685,7.871,4,12,10,4,3,0
32,2206,0,15.7389,20.8327,3,3,62,62,0.327255,6.23912,3,11,8,3,2,0
33,2012,0,13.5527,17.92,3,3,52,52,0.242241,4.82238,3,9,7,2,2,0
34,1868,1,11.73,15.4938,3,3,48,48,0.191263,3.89527,2,8,6,2,2,0
35,1756,1,10.6775,14.1094,3,3,44,44,0.164287,3.52085,2,7,5,2,1,0
36,1556,2,8.86937,11.7992,3,3,46,46,0.116541,2.57053,1,6,4,1,1,0
37,1374,5,7.38276,9.87582,3,3,41,41,0.0820479,1.93004,1,5,3,1,0,0
38,1134,3,6.13174,8.26614,3,3,33,33,0.0518683,1.28646,1,4,2,0,0,0
39,944,6,5.40832,7.34222,3,3,25,25,0.0382887,0.989635,1,4,2,0,0,0
40,668,4,4.70783,6.42018,3,3,11,11,0.0226728,0.615031,0,3,1,0,0,0
41,488,6,4.19917,5.72407,3,3,11,11,0.0149862,0.42269,0,3,1,0,0,0
42,320,7,4.31629,5.9361,3,3,11,11,0.0104336,0.304345,0,3,1,0,0,0
43,182,8,4.03448,5.51149,3,3,9,9,0.0053453,0.152796,0,3,1,0,0,0
44,74,0,4.51351,6.22973,3,3,7,7,0.0025599,0.0716634,0,3,1,0,0,0
45,54,0,4.22222,5.77778,3,3,7,7,0.0016515,0.0447966,0,3,1,0,0,0
46,42,0,4.14286,5.66667,3,3,7,7,0.0011813,0.0333179,0,3,1,0,0,0
47,30,0,4,5.5,3,3,5,5,0.0008708,0.025446,0,3,1,0,0,0
48,22,4,3.88889,5.33333,3,3,5,5,0.0004844,0.014644,0,3,1,0,0,0
49,14,3,3,4,3,3,3,4,0.000218,0.0072642,0,2,1,0,0,0
50,6,3,3,4,3,3,3,4,6.6e-05,0.0025543,0,3,1,0,0,1
