depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,65,90,65,90,65,90,0.0022228,0.0220793,0,65,25,0,0,0
1,2,1,65,90,65,90,65,90,0.0041495,0.0271958,0,65,25,0,0,0
2,2,0,66.5,92,65,68,68,90,0.0075691,0.0472006,0,66,25,0,0,0
3,4,0,62,85.5,57,57,68,80,0.0136675,0.0879663,0,62,23,0,0,0
4,8,0,57.125,78.5,42,52,70,70,0.0233229,0.153258,0,57,21,0,0,0
5,16,0,54.25,74.4375,42,42,67,67,0.0389571,0.265415,0,54,20,0,0,0
6,32,0,49.875,68.3125,33,33,64,64,0.0703545,0.494464,1,49,18,0,0,0
7,64,0,45.1094,61.6406,30,30,67,67,0.129773,0.901804,2,44,16,0,0,0
8,128,0,40.1641,54.7109,24,24,67,67,0.212921,1.53109,2,39,14,0,0,0
9,256,0,36.4414,49.5195,21,21,67,67,0.372261,2.76089,1,36,13,0,0,0
10,512,0,32.9883,44.7363,15,15,67,67,0.652324,4.96386,1,32,11,0,0,0
11,1024,0,29.6426,40.1016,14,14,67,67,1.13908,8.80274,0,28,10,0,0,0
12,2048,0,26.4932,35.7539,10,10,67,67,1.93452,15.5476,1,25,9,0,0,0
13,3494,0,23.6514,31.8515,7,7,69,69,2.79846,23.0229,1,22,8,0,0,0
14,4422,0,22.109,29.7596,7,7,70,70,3.13898,26.4249,1,20,7,0,0,1
15,5314,0,20.108,26.9908,4,4,67,67,3.14831,27.6571,1,17,6,0,0,3
16,3466,0,18.5413,24.8053,4,4,67,67,1.77629,16.1572,1,15,6,0,0,6
17,1038,0,17.6262,23.5819,7,7,42,42,0.320925,2.89988,2,8,5,0,0,5
18,1182,353,18.345,24.5899,7,7,42,42,0.156776,1.59168,4,5,6,0,0,6
19,1570,177,18.2728,24.4882,7,7,42,42,0.396043,3.64198,3,7,6,0,0,6
20,2542,446,18.0706,24.2133,7,7,42,42,0.525274,5.00417,3,6,6,0,0,6
21,3824,545,17.788,23.8344,7,7,42,42,0.833497,8.0795,3,7,6,0,0,6
22,5936,900,17.3759,23.2754,7,7,42,42,1.12904,12.3464,3,6,5,0,0,5
23,8994,1162,16.9425,22.6862,7,7,42,42,1.63482,19.2658,3,6,5,0,0,5
24,13576,1846,16.6514,22.2941,7,7,42,42,2.2705,28.7229,3,6,5,0,0,5
25,20234,2718,16.3617,21.9056,4,4,42,42,3.19651,44.2898,3,5,5,0,0,5
26,30000,3607,15.7081,21.0125,4,4,42,42,4.44518,70.055,3,5,5,0,0,5
27,44192,4746,14.9397,19.959,4,4,42,42,6.17629,111.259,3,5,5,0,0,5
28,64988,6947,14.1864,18.9191,4,4,37,37,8.39336,172.711,2,5,4,0,0,4
29,93814,10061,13.3321,17.7367,7,7,37,37,11.2606,260.312,2,4,4,0,0,4
30,133220,13842,12.3963,16.4406,4,4,37,37,14.3114,381.429,2,4,4,0,0,4
31,190698,21387,11.522,15.2288,4,4,37,37,20.7569,564.731,2,4,3,0,0,3
32,272702,33550,10.678,14.0608,4,4,37,37,28.1259,824.173,2,4,3,0,0,3
33,310567,43035,9.66108,12.663,4,4,37,37,27.2193,939.483,1,3,3,0,0,3
