depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,11,16,11,16,11,16,0.0002572,0.0103556,0,11,5,0,0
1,2,1,11,16,11,16,11,16,0.0001112,0.0033032,0,11,5,0,0
2,2,0,11,16,11,11,11,16,0.000453,0.0133491,0,11,5,0,0
3,4,0,10.5,15,9,9,12,13,0.000539,0.0199177,0,10,5,0,0
4,8,0,10.5,15,9,9,12,13,0.0011764,0.0335483,0,10,5,0,0
5,16,0,10,14.25,9,9,12,13,0.0021046,0.0595226,0,10,4,0,0
6,32,0,8.5,12.125,7,7,12,12,0.0028012,0.0825312,0,8,3,0,0
7,64,0,7,9.875,5,5,10,10,0.0038092,0.142461,0,7,3,0,0
8,112,0,5.83929,8.1875,3,3,10,10,0.0032313,0.156215,0,5,2,0,0
9,56,0,5.28571,7.42857,3,3,11,11,0.001142,0.063621,0,5,2,0,0
10,16,0,5.5,7.75,5,5,7,7,0.0003536,0.0187803,0,5,2,0,0
11,22,8,5.57143,7.85714,5,5,7,7,0.000314,0.0177094,0,5,2,0,0
12,24,0,5.5,7.75,5,5,7,7,0.0005167,0.0279454,0,5,2,0,0
13,28,11,5.58824,7.88235,5,5,7,7,0.0003798,0.021699,0,5,2,0,0
14,28,5,5.52174,7.78261,5,5,7,7,0.0005289,0.027128,0,5,2,0,0
15,28,8,5.7,8.05,5,5,7,7,0.0004801,0.025072,0,5,2,0,0
16,28,10,5.33333,7.5,5,5,7,7,0.0003571,0.0215278,0,5,2,0,0
17,26,7,5.31579,7.47368,5,5,7,7,0.0004105,0.0225331,0,5,2,0,0
18,30,6,5.33333,7.5,5,5,7,7,0.0005494,0.0284812,0,5,2,0,0
19,36,3,5.06061,7.09091,3,3,7,7,0.0006579,0.0363344,0,5,2,0,0
20,34,3,4.87097,6.80645,3,3,7,7,0.0005424,0.0317111,0,4,1,0,0
21,44,3,4.65854,6.4878,3,3,5,5,0.0006165,0.0398546,0,4,1,0,0
22,52,3,4.22449,5.83673,3,3,5,7,0.0005805,0.0435827,0,4,1,0,0
23,44,4,4.3,5.95,3,3,5,7,0.0005472,0.0395841,0,4,1,0,0
24,42,2,4.1,5.65,3,3,5,7,0.0005181,0.0393434,0,4,1,0,0
25,32,0,3.875,5.3125,3,3,5,5,0.0002757,0.0264542,0,3,1,0,0
26,20,0,4,5.5,3,3,5,7,0.0002335,0.0176297,0,4,1,0,0
27,14,0,3.71429,5.07143,3,3,5,5,9.31e-05,0.010766,0,3,1,0,0
28,8,0,3.75,5.125,3,3,5,5,5.73e-05,0.006257,0,3,1,0,0
29,4,0,5,7,5,5,5,7,7.19e-05,0.0040166,0,5,2,0,0
30,4,0,3.5,4.75,3,3,5,5,1.75e-05,0.0029077,0,3,1,0,0
31,2,0,4,5.5,3,4,5,5,1.78e-05,0.001791,0,4,1,0,0
