depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,7,10,7,10,7,10,9.24e-05,0.0063283,0,7,3
1,2,0,5,7,3,3,7,10,0.0002026,0.0039182,0,3,2
2,4,1,5,7,3,3,7,7,0.000266,0.0060426,0,5,2
3,6,1,9.4,13,3,3,25,35,0.0009506,0.0197146,0,8,4
4,10,2,8.5,11.375,3,3,22,26,0.0012413,0.0227756,1,6,4
5,16,6,9.6,12.5,3,3,19,23,0.0020694,0.0347198,1,8,4
6,14,2,8.5,11.25,3,3,20,20,0.0018839,0.0287207,1,6,4
7,22,2,6.7,8.95,3,3,18,18,0.0030721,0.0463499,0,5,3
8,26,8,8.44444,11.2778,3,3,23,23,0.0033685,0.0600189,1,7,4
9,20,3,6.58824,9,3,3,18,18,0.0035751,0.0641674,1,5,3
10,2,0,5,7,5,5,5,7,0.0001838,0.0036073,1,3,2
11,2,0,6,8.5,5,5,7,10,0.0001861,0.0037819,1,3,2
12,2,0,3,4,3,3,3,4,5.8e-05,0.0016522,1,1,1
