depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,42,54,42,54,42,54,0.0006241,0.0129045,0,42,29
1,2,0,48.5,115,35,35,62,71,0.0009319,0.0147373,11,26,34
2,4,1,35.5,167,39,39,60,60,0.0017007,0.0219989,14,25,32
3,6,0,38.8333,277,25,25,49,49,0.0027411,0.031672,11,19,26
4,12,0,32.3333,470,14,14,59,59,0.0038054,0.0523947,9,15,21
5,24,3,25.9167,782,9,9,63,63,0.0068143,0.0907023,7,16,19
6,42,9,19.5238,1042,7,7,62,62,0.00778,0.109844,7,12,15
7,66,16,17.6061,1495,9,9,56,56,0.0108726,0.152924,6,12,14
8,100,23,16.45,2146,5,5,55,55,0.0166281,0.231212,5,12,13
9,154,36,15.3377,3102,5,5,55,55,0.0214964,0.304463,5,11,11
10,234,59,13.0556,4068,5,5,58,58,0.0284411,0.39794,5,10,9
11,348,91,11.0517,5188,3,3,57,57,0.0352897,0.503612,4,8,8
12,494,157,9.17004,6156,3,3,52,52,0.0404984,0.598557,3,8,7
13,596,181,8.47651,6901,3,3,50,50,0.0447563,0.654808,3,7,6
14,724,207,7.69751,7655,3,3,42,42,0.0463178,0.692303,3,6,5
15,792,239,6.875,7482,3,3,33,33,0.0437361,0.683264,3,5,4
16,814,256,6.21622,6971,3,3,26,26,0.0387178,0.625324,3,5,4
17,750,237,5.644,5854,3,3,24,24,0.0312281,0.517171,2,4,3
18,686,214,5.23907,4944,3,3,28,28,0.0260814,0.443833,2,4,3
19,586,181,4.77474,3845,3,3,29,29,0.0197969,0.342669,2,3,3
20,468,159,4.17308,2679,3,3,30,30,0.012929,0.243908,2,3,2
21,364,124,3.92033,1954,3,3,23,23,0.0090388,0.17213,2,3,2
22,268,82,3.53358,1302,3,3,14,14,0.0048669,0.103307,2,2,2
23,164,34,3.42683,772,3,3,8,8,0.0027128,0.0588671,1,2,1
24,92,17,3.02174,379,3,3,8,8,0.0011553,0.0289759,1,1,1
25,40,6,2.8,150,3,3,7,7,0.0004284,0.0110642,1,1,1
26,4,1,2.75,15,3,3,5,5,2.87e-05,0.00092,2,1,1
27,2,1,1.5,4,3,4,3,4,1.35e-05,0.000474,2,2,1
