depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1089,520,1089,520,1089,520,0.116265,0.475221,0,1089,317,804,804,219
1,2,0,807.5,430,690,348,925,925,0.173185,0.522159,119,609,245,554,446,205
2,4,0,664.75,397.25,493,273,804,804,0.261403,0.833723,105,477,219,429,327,200
3,8,0,473.25,328.5,207,167,744,744,0.302032,1.01526,100,292,173,273,181,168
4,16,0,387.938,294.125,151,151,745,745,0.455898,1.64732,84,240,151,210,139,151
5,32,0,313.062,249.531,99,99,701,701,0.645751,2.43347,76,184,126,162,102,126
6,64,0,245.141,208.766,49,49,708,708,1.00099,3.91242,63,145,103,119,76,103
7,128,0,187.32,169.836,28,28,634,634,1.45405,6.05526,51,112,81,83,54,81
8,254,0,141.886,133.701,11,11,588,588,1.85979,8.22161,41,80,61,58,36,61
9,508,0,104.878,101.404,4,4,569,569,2.43174,11.1998,31,57,44,39,23,44
10,996,0,76.8926,76.4528,4,4,507,507,3.24489,15.8243,22,42,31,25,15,31
11,1830,0,57.3918,58.1246,4,4,496,496,4.05344,20.6609,17,31,22,17,10,22
12,3124,0,43.9449,45.1649,4,4,487,487,4.88807,27.006,13,23,16,12,7,16
13,4728,0,34.533,35.9006,4,4,497,497,5.28922,31.8853,10,18,12,8,5,12
14,6376,0,28.3667,29.7164,4,4,430,430,5.37295,35.651,8,14,10,6,3,10
15,7532,0,24.5036,25.7773,4,4,401,401,5.08465,36.7171,7,12,8,5,2,8
16,8244,0,21.8474,23.075,4,4,334,334,4.61463,36.8157,6,11,7,4,2,7
17,8432,0,18.9331,20.1344,4,4,288,288,3.76488,33.4404,5,9,6,3,1,6
18,7972,0,16.5373,17.7193,4,4,265,265,2.79903,28.4983,5,8,5,2,1,5
19,6812,0,14.5856,15.7535,4,4,241,241,1.9156,21.5318,4,7,4,1,1,4
20,5346,0,12.9345,14.093,4,4,183,183,1.209,15.2374,4,6,3,1,0,3
21,3786,0,11.9488,13.061,4,4,144,144,0.736026,10.0675,4,5,3,1,0,3
22,2432,0,11.1283,12.1912,4,4,121,121,0.398863,6.0733,3,5,3,1,0,3
23,1450,0,10.1607,11.2317,4,4,65,65,0.187267,3.29972,3,4,2,0,0,2
24,838,0,9.35561,10.4845,4,4,55,55,0.090104,1.73821,3,4,2,0,0,2
25,466,0,8.58584,9.74678,4,4,48,48,0.0425923,0.895756,3,4,2,0,0,2
26,246,0,7.5122,8.71951,4,4,35,35,0.0172236,0.443608,3,3,1,0,0,1
27,112,0,6.70536,7.86607,4,4,24,24,0.0058466,0.160547,2,3,1,0,0,1
28,46,0,5.58696,6.71739,4,4,20,20,0.0016614,0.045544,2,2,1,0,0,1
29,14,0,6.28571,7.42857,4,4,15,15,0.000534,0.0113457,2,2,1,0,0,1
30,8,0,6.25,7.625,4,4,11,11,0.0003754,0.0107445,2,3,1,0,0,1
31,4,0,6,7.5,4,4,8,10,0.0001567,0.0102394,3,3,1,0,0,1
