depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,112,120,112,120,112,120,0.0134387,0.0359018,0,112,27
1,2,0,188,406,116,116,260,266,0.0985728,0.144782,9,118,51
2,4,0,178.25,756,69,69,319,348,0.0924936,0.148056,20,72,47
3,8,0,147.125,1235,37,37,366,429,0.154843,0.257042,17,69,38
4,16,5,103.25,1735,29,29,328,328,0.337472,0.499563,17,80,40
5,22,7,109.136,2543,45,45,352,352,0.308153,0.487688,22,63,43
6,30,5,104.233,3319,19,19,295,295,0.573013,0.840143,18,61,31
7,50,14,72.46,3927,5,5,254,254,0.556724,0.870102,14,50,25
8,72,15,60.0417,4643,5,5,231,231,0.637866,1.04685,10,41,18
9,110,34,49.1818,5790,5,5,219,219,0.559965,1.04161,9,36,16
10,144,43,44.4792,6999,5,5,265,265,0.685323,1.25086,8,32,15
11,182,53,40.5275,8099,5,5,289,289,0.819898,1.52072,7,32,13
12,240,71,30.5833,8150,5,5,174,174,0.664928,1.37594,6,26,10
13,302,85,27.1225,9183,5,5,148,148,0.647422,1.46711,4,22,8
14,376,100,22.7394,9658,5,5,125,125,0.638115,1.4826,4,18,7
15,428,109,18.7944,9150,5,5,168,168,0.472451,1.22685,3,14,5
16,474,115,14.3544,7697,5,5,130,130,0.318877,0.938825,3,10,4
17,468,107,11.3953,6133,5,5,80,80,0.185074,0.666061,2,7,3
18,432,76,9.44213,4748,5,5,78,78,0.0933611,0.440006,2,5,2
19,338,54,7.74556,3094,5,5,41,41,0.0404782,0.252573,2,4,1
20,236,26,7.00424,1979,5,5,27,27,0.0203165,0.151759,1,3,1
21,160,12,6.3375,1213,5,5,19,19,0.00978611,0.0867606,1,2,1
22,74,2,6.18919,549,5,5,17,17,0.0037553,0.0382865,2,2,1
23,28,0,5.85714,198,5,5,9,9,0.0011525,0.0134067,2,2,1
24,10,0,5.4,65,5,5,9,11,0.000343002,0.0042902,2,2,1
25,2,0,5,12,5,5,5,6,6.64e-05,0.000785201,3,2,1
