depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,48,57,48,57,48,57,0.0015841,0.01584,0,48,17,3,3,0
1,2,0,42,52.5,12,12,72,89,0.0022401,0.0185988,3,26,15,2,1,0
2,4,1,49.3333,60.3333,10,10,113,140,0.0038112,0.0237912,7,24,19,4,2,0
3,6,0,47.1667,59.3333,10,10,108,116,0.0150022,0.0790399,3,37,19,4,4,0
4,12,4,65.25,81.875,4,4,221,221,0.029604,0.145141,6,46,28,8,6,0
5,16,4,64,78.0833,4,4,230,230,0.0246945,0.14625,10,38,28,10,6,0
6,24,8,83.9375,101.5,7,7,288,288,0.0475583,0.256678,13,49,38,17,11,0
7,32,4,81.3571,96.2857,7,7,261,261,0.095119,0.455051,14,50,36,17,11,0
8,56,16,74.4,90.35,4,4,270,270,0.124678,0.637745,12,52,32,12,7,0
9,80,28,76.75,91.4423,4,4,252,252,0.189365,0.937928,9,59,32,13,11,0
10,102,27,75.6267,91.28,4,4,339,339,0.234639,1.16946,11,49,32,12,8,0
11,150,45,76.5238,91.3429,4,4,366,366,0.330048,1.63867,12,50,33,14,10,0
12,194,54,75.4929,89.2643,4,4,315,315,0.39717,2.02328,13,47,32,14,8,0
13,248,73,71.0057,85.0686,4,4,330,330,0.429282,2.2746,13,43,30,12,6,0
14,284,76,63.4952,76.8942,4,4,364,364,0.466362,2.39279,12,38,26,9,5,0
15,352,92,59.2923,71.4346,4,4,339,339,0.610704,3.14186,9,40,24,9,6,0
16,394,125,54.2379,65.5688,4,4,239,239,0.48331,2.61339,10,33,21,7,4,0
17,456,141,50.7937,61.3841,4,4,201,201,0.546457,2.99821,9,33,20,6,4,0
18,496,167,48.2432,57.8815,4,4,203,203,0.566443,3.1834,7,34,18,6,4,0
19,530,187,49.0408,58.5918,4,4,217,217,0.64592,3.33329,7,35,19,6,5,0
20,554,205,48.0372,57.1289,4,4,261,261,0.581449,2.98518,8,31,18,6,4,0
21,522,189,45.3694,53.6847,4,4,229,229,0.510609,2.65186,8,29,17,5,4,0
22,538,194,44.5669,52.3576,4,4,325,325,0.509763,2.67898,8,29,17,5,4,0
23,528,197,41.8459,48.8127,4,4,369,369,0.443836,2.3569,7,27,15,5,3,0
24,532,215,42.7445,49.0379,4,4,289,289,0.458461,2.32825,8,27,16,6,4,0
25,522,206,40.0316,45.5696,4,4,212,212,0.397046,2.09987,7,25,14,5,4,0
26,500,205,37.7593,42.5153,4,4,183,183,0.31085,1.71838,7,22,13,5,3,0
27,470,196,34.4489,38.5182,4,4,172,172,0.246282,1.41161,7,20,11,4,3,0
28,452,185,30.2097,33.9551,4,4,153,153,0.183751,1.1295,6,16,10,3,2,0
29,430,184,28.0528,31.5691,4,4,141,141,0.157684,0.98637,6,15,9,3,2,0
30,420,186,25.0256,28.2863,4,4,103,103,0.116266,0.779342,5,12,8,2,1,0
31,414,180,21.7863,24.812,4,4,84,84,0.0897059,0.667645,5,11,6,1,1,0
32,392,172,18.4318,21.3773,4,4,72,72,0.0579586,0.486352,4,8,5,1,0,0
33,266,117,16.2953,19.2819,4,4,72,72,0.0334936,0.311675,3,8,4,0,0,0
34,220,97,14.2764,17.0813,4,4,48,48,0.0217626,0.230193,3,7,4,0,0,0
35,156,68,12.7273,15.6705,4,4,49,49,0.0133351,0.15276,3,7,3,0,0,0
36,108,49,10.2542,12.4915,4,4,34,34,0.0059742,0.0806182,3,5,2,0,0,0
37,68,26,9.04762,11.2143,4,4,23,23,0.0039006,0.0541564,2,5,2,0,0,0
38,52,21,8.96774,11.0645,4,4,24,24,0.0030831,0.0428752,2,5,2,0,0,0
39,42,18,7.625,9.54167,4,4,18,18,0.0017358,0.0273799,2,4,2,0,0,0
40,20,7,8.38462,10.6923,4,4,19,19,0.0011542,0.0182028,1,5,2,0,0,1
41,12,5,7,8.71429,4,4,12,12,0.0005323,0.0081198,2,5,1,0,0,1
42,8,3,4.8,6,4,4,8,8,0.0001493,0.0032036,2,2,1,0,0,1
43,2,1,4,5,4,5,4,5,1.87e-05,0.0006539,2,2,1,0,0,1
