depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,474,581,474,581,474,581,0.0558297,0.229286,0,474,310,196,196,0
1,2,0,449,536.5,438,460,460,525,0.0642132,0.215069,108,239,283,190,98,0
2,4,0,487,575,359,359,580,580,0.149433,0.487525,96,281,305,208,115,0
3,8,0,476.25,558.5,216,216,704,704,0.264521,0.84841,112,247,293,202,98,0
4,16,0,438.312,516.562,155,155,818,818,0.494975,1.58251,109,233,269,182,90,0
5,32,0,430.375,501.438,30,30,833,833,0.987504,3.19563,92,238,259,177,92,0
6,64,2,380.258,443.032,24,24,1023,1023,1.66041,5.26967,90,211,222,149,78,0
7,124,6,340.263,397.932,7,7,914,914,2.64564,9.03582,72,196,195,127,69,0
8,236,25,304.583,358.052,15,15,771,771,4.40487,15.0573,62,186,171,108,64,0
9,422,52,275.716,323.684,4,4,850,850,6.691,23.7185,56,168,150,93,54,0
10,740,112,247.401,289.925,7,7,861,861,10.0171,37.0474,48,155,131,79,48,0
11,1254,227,219.72,258.446,4,4,838,838,14.795,54.6358,42,143,114,67,43,0
12,2054,413,195.255,229.497,4,4,910,910,20.1765,76.2461,36,128,99,56,37,0
13,3270,695,173.71,203.621,4,4,883,883,27.626,106.655,32,116,86,48,32,0
14,5072,1244,157.637,184.505,4,4,844,844,36.3448,142.895,28,106,76,41,28,0
15,7386,1845,143.97,168.228,4,4,900,900,45.8488,185.57,26,97,68,36,24,0
16,10228,2705,134.368,156.348,4,4,778,778,56.9956,235.565,24,91,62,32,23,0
17,13428,3537,126.567,146.526,4,4,877,877,68.8968,293.264,22,86,57,30,21,0
18,16702,4593,119.603,137.972,4,4,902,902,78.4235,337.714,22,81,53,27,20,0
19,19878,5568,113.073,129.807,4,4,765,765,89.5039,392.282,21,75,49,25,18,0
20,22214,6382,107.225,122.552,4,4,882,882,94.4547,472.392,20,71,46,24,17,0
21,23476,6845,101.65,115.504,4,4,755,755,94.4169,835.001,19,66,43,22,15,0
22,7022,1786,100.856,114.954,4,4,772,772,30.4074,347.332,18,67,42,21,15,0
