depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,73,85,73,85,73,85,0.0027697,0.025353,0,73,30,12,12
1,2,0,57.5,69,34,42,81,81,0.0032888,0.0159366,13,27,24,8,2
2,4,0,51.25,61.75,24,31,83,83,0.0059327,0.0304727,9,25,21,6,2
3,8,0,49.375,61.75,22,22,89,89,0.0140747,0.0712901,6,31,20,4,2
4,16,1,46.8667,58.5333,18,18,89,89,0.0223585,0.106722,8,26,17,3,1
5,26,5,50.4762,64.0952,15,15,103,103,0.0300235,0.147931,7,29,19,2,1
6,38,8,47.1667,59.9667,4,4,107,107,0.0423568,0.196513,7,26,18,2,1
7,58,15,46.5814,59,7,7,136,136,0.0574697,0.27179,7,25,17,2,1
8,78,19,45.2034,57.4915,4,4,115,115,0.0727814,0.348297,8,25,16,2,1
9,104,26,42.359,54.2308,10,10,114,114,0.0793504,0.387863,8,21,15,1,0
10,146,44,37.9608,48.9608,7,7,124,124,0.0986981,0.476753,7,20,13,1,0
11,190,53,32.5547,41.7153,4,4,149,149,0.10922,0.539132,6,17,11,0,0
12,248,76,27.9128,35.6744,4,4,137,137,0.106454,0.552513,5,14,9,0,0
13,306,96,24.6667,31.3857,4,4,135,135,0.105339,0.582959,5,13,8,0,0
14,368,116,20.4722,26.0833,4,4,101,101,0.10254,0.58661,4,10,6,0,0
15,418,140,17.5,22.3129,4,4,81,81,0.0885229,0.548098,4,9,5,0,0
16,446,146,14.8567,18.82,4,4,70,70,0.0711389,0.483121,3,7,4,0,0
17,440,145,12.9525,16.4339,4,4,62,62,0.0592401,0.420504,3,7,3,0,0
18,414,149,11.4226,14.5472,4,4,43,43,0.0386278,0.322915,2,5,3,0,0
19,366,134,9.97414,12.75,4,4,35,35,0.0250449,0.233203,2,5,3,0,0
20,300,98,8.74752,11.203,4,4,33,33,0.0194452,0.188446,3,4,2,0,0
21,238,70,7.1131,9.07143,4,4,21,21,0.0105474,0.116083,2,3,2,0,0
22,160,44,6.15517,7.81897,4,4,14,14,0.0048916,0.0648094,2,2,1,0,0
23,96,21,5.52,7,4,4,10,10,0.0021124,0.0336651,2,2,1,0,0
24,52,10,4.42857,5.57143,4,4,7,7,0.0012382,0.018126,2,2,1,0,0
25,12,2,4,5,4,4,4,5,0.0002155,0.0036835,2,2,1,0,0
